c,x,y,z
0,5.76782,3.65649,6.6
1,4.05776,4.269,10.7
2,2.75762,1.55488,10.75
3,5.81969,6.66359,10.0
4,0.5529,3.62939,10.25
5,5.05361,1.61282,2.8
6,2.07225,4.66008,13.1
7,0.46889,2.78964,11.6
8,2.2916,0.93944,18.7
9,6.59001,6.61893,7.5
10,2.75164,5.19773,6.65
11,3.43041,2.34503,0.85
12,3.44108,2.7836,17.55
13,5.27083,3.61753,16.25
14,5.26912,4.98567,2.35
15,4.89303,3.3346,13.3
16,6.92775,2.02802,3.25
17,1.78392,4.61233,19.4
18,0.61214,4.03885,4.55
19,5.15095,6.5,5.4
20,0.89303,6.591,14.4
21,3.59794,4.39303,9.2
22,6.14973,5.1877,19.05
23,6.37005,1.95494,8.9
24,1.10697,2.93566,18.45
25,1.52812,6.22336,1.65
26,3.26325,1.32267,3.95
27,4.19953,0.5529,15.45
28,6.0207,5.74603,15.95
29,3.05194,5.90651,14.0
30,0.65365,6.79626,4.1
31,4.45198,0.07863,17.45
32,3.51749,0.65649,13.75
33,1.69307,4.47498,5.85
34,2.13922,2.59807,3.85
35,6.0,1.51209,13.25
