Re,Rx2,Ry2,Rz2
2.23606797749979,1.0,4.0,0
4.123105625617661,16.0,0,1
5.196152422706632,1.0,25.0,1
5.385164807134504,9.0,4,16
3.0,1.0,4,4
4.123105625617661,1.0,16,0
3.0,4.0,4,1
4.123105625617661,4.0,4,9
3.3166247903554,1.0,1,9
5.744562646538029,25,4,4
4.123105625617661,0.0,16.0,1
5.385164807134504,0.0,25.0,4
4.123105625617661,9,4.0,4
5.385164807134504,9,16,4
5.385164807134504,4,16.0,9
4.123105625617661,4,9,4
5.196152422706632,25,1,1
3.605551275463989,9,4.0,0
5.385164807134504,0,25.0,4
5.196152422706632,1,1.0,25
2.23606797749979,0.0,1,4
3.605551275463989,0,9.0,4
7.0,36.0,4,9
5.744562646538029,16,1.0,16
4.123105625617661,16.0,1,0
1.0,0.0,1.0,0
3.7416573867739413,1,4,9
3.0,4,1.0,4
5.385164807134504,16.0,4.0,9
2.23606797749979,0,4.0,1
3.3166247903554,9.0,1,1
2.23606797749979,4.0,1.0,0
2.23606797749979,4.0,1.0,0
2.23606797749979,4,1.0,0
5.477225575051661,25.0,1,4
3.0,0,9,0
