Re,Rx2,Ry2,Rz2
3.605551275463989,9,0,4
5.196152422706632,9.0,9,9
2.0,4.0,0,0
5.385164807134504,4,16,9
3.0,1,4,4
3.605551275463989,0,4,9
3.3166247903554,9,1,1
3.605551275463989,4.0,0,9
2.23606797749979,4.0,0.0,1
4.358898943540674,9,9,1
3.0,4.0,1,4
4.358898943540674,9.0,1,9
4.58257569495584,1,16,4
9.1104335791443,25,9,49
5.196152422706632,1.0,25,1
5.385164807134504,4.0,16.0,9
2.23606797749979,4,0.0,1
3.3166247903554,9.0,1,1
3.3166247903554,1,1.0,9
4.58257569495584,4.0,16.0,1
4.0,0,16.0,0
4.58257569495584,4.0,1.0,16
7.0,9.0,36,4
6.4031242374328485,4,1,36
4.58257569495584,1.0,4.0,16
4.358898943540674,9,9,1
1.7320508075688772,1,1.0,1
1.0,0.0,0,1
3.3166247903554,1.0,1,9
5.385164807134504,4.0,9,16
5.385164807134504,16,4,9
2.23606797749979,4.0,0,1
4.58257569495584,16.0,1,4
3.7416573867739413,4.0,9.0,1
3.605551275463989,4,0,9
5.385164807134504,4.0,25.0,0
