x,y,z
1,5,11
0,5,11
0,6,11
6,6,11
6,6,12
6,6,11
0,6,11
0,6,12
0,0,12
0,1,12
0,0,12
0,0,11
0,6,11
0,5,11
6,5,11
6,5,10
6,5,11
0,5,11
0,4,11
0,4,12
5,6,4
5,0,4
5,0,3
4,0,3
4,0,4
3,0,4
3,6,4
2,6,4
2,5,4
3,5,4
3,5,5
4,5,5
4,5,4
3,5,4
3,5,3
3,5,2
3,5,1
3,5,0
3,5,1
3,5,0
6,2,12
0,2,12
6,2,12
6,2,11
0,2,11
0,3,11
0,3,10
0,2,10
0,2,11
0,3,11
0,2,11
6,2,11
5,2,11
4,2,11
4,1,11
3,1,11
3,0,11
4,0,11
5,0,11
4,0,11
5,3,18
5,3,17
5,4,17
6,4,17
6,5,17
5,5,17
6,5,17
6,4,17
6,4,18
6,4,17
6,4,18
0,4,18
0,5,18
0,4,18
0,4,17
0,5,17
0,4,17
0,3,17
0,4,17
0,4,16
1,0,6
1,0,7
2,0,7
2,0,6
1,0,6
0,0,6
0,0,7
0,1,7
0,0,7
0,1,7
0,0,7
0,0,6
0,0,7
1,0,7
1,0,8
0,0,8
0,0,7
0,1,7
6,1,7
6,2,7
0,1,2
0,1,1
0,1,2
0,1,3
1,1,3
1,0,3
1,1,3
0,1,3
0,1,2
6,1,2
6,2,2
6,1,2
6,2,2
6,2,3
6,2,2
0,2,2
0,1,2
6,1,2
6,1,1
6,1,0
0,2,14
1,2,14
1,1,14
0,1,14
0,2,14
0,3,14
0,2,14
0,2,15
0,2,14
0,1,14
6,1,14
6,1,13
5,1,13
4,1,13
3,1,13
4,1,13
3,1,13
3,1,12
3,0,12
3,6,12
5,1,6
5,1,7
5,1,6
5,1,5
4,1,5
4,0,5
3,0,5
2,0,5
2,0,4
2,0,3
2,0,2
3,0,2
2,0,2
2,1,2
2,1,1
3,1,1
3,2,1
3,2,2
3,3,2
3,4,2
4,2,9
4,2,8
3,2,8
2,2,8
2,1,8
2,0,8
2,0,9
2,1,9
3,1,9
3,1,8
4,1,8
3,1,8
4,1,8
4,2,8
3,2,8
3,2,7
2,2,7
2,2,8
1,2,8
1,2,7
4,3,14
4,3,15
3,3,15
3,2,15
4,2,15
5,2,15
5,2,16
4,2,16
4,2,15
4,3,15
4,3,14
4,3,13
4,4,13
4,3,13
4,4,13
3,4,13
3,3,13
2,3,13
2,2,13
1,2,13
2,0,11
2,0,12
2,0,13
1,0,13
1,1,13
1,0,13
1,0,14
0,0,14
6,0,14
0,0,14
0,0,13
0,1,13
0,2,13
0,2,14
0,2,13
0,2,12
0,2,13
0,2,12
0,2,11
0,2,12
6,5,6
5,5,6
5,4,6
6,4,6
0,4,6
6,4,6
6,4,5
6,4,4
6,4,3
0,4,3
0,5,3
0,4,3
1,4,3
2,4,3
1,4,3
1,4,2
1,4,2
1,4,1
0,4,1
0,4,2
5,5,10
5,5,9
4,5,9
4,5,8
4,6,8
4,6,9
5,6,9
5,5,9
5,4,9
5,5,9
4,5,9
5,5,9
5,6,9
5,0,9
5,6,9
5,0,9
4,0,9
5,0,9
5,1,9
5,2,9
0,6,7
6,6,7
6,6,6
6,5,6
6,5,7
6,6,7
5,6,7
5,5,7
5,6,7
5,6,8
