c,x,y,z
0,0.25331,6.14849,11.75
1,3.84396,6.07375,3.65
2,6.4887,2.2421,11.55
3,6.78213,4.60226,17.75
4,0.8123,0.7598,7.35
5,0.17223,1.69439,2.6
6,0.5916,1.78549,13.95
7,3.4991,1.22673,3.9
8,3.20671,1.98567,8.55
9,4.18072,3.23074,14.6
10,0.88963,1.36886,13.35
11,0.34055,4.63777,4.2
12,5.21201,6.23561,9.45
13,6.42242,6.92137,7.0
14,3.28849,4.35042,15.45
15,1.32112,0.4476,10.0
16,5.13198,3.59397,2.85
17,6.38786,1.12892,8.75
18,0.00856,1.67538,15.15
19,1.02742,3.3673,15.5
20,5.47987,6.31337,8.85
21,1.34597,0.5,16.75
22,0.2592,2.65627,6.55
23,6.88234,2.24251,5.5
24,6.99144,3.5,2.35
25,2.07225,6.18963,17.7
26,0.40336,4.38786,4.0
27,2.12028,3.10493,9.3
28,1.89857,1.5,12.45
29,5.79718,1.78799,3.8
30,5.44539,5.7598,13.8
31,5.61522,1.24251,2.9
32,1.97512,2.11275,11.05
33,1.64046,3.68047,14.45
34,6.31337,1.11454,11.1
35,0.64958,1.56368,10.0
