c,x,y,z
0,3.3645,5.36223,10.7
1,4.83619,4.16085,17.15
2,0.55013,1.45195,9.2
3,2.62871,1.12978,13.8
4,1.17075,0.51384,15.85
5,3.07662,3.5,8.65
6,0.32355,5.40603,17.55
7,2.65649,6.12741,4.85
8,5.02099,2.81986,7.7
9,3.85457,1.48306,8.85
10,5.62663,6.27617,9.2
11,1.23992,4.70175,13.85
12,4.47584,3.36359,13.35
13,3.28139,3.65555,11.6
14,4.84015,2.53969,5.35
15,1.25816,2.0631,3.95
16,0.86039,5.12978,11.5
17,4.55013,4.59018,3.2
18,5.25264,2.59018,8.0
19,3.41746,1.67162,8.65
20,0.88725,2.33641,5.1
21,3.9844,0.96525,18.7
22,1.94639,6.06294,5.05
23,5.53903,5.28152,9.45
24,2.23697,0.12767,11.3
25,4.76338,3.26325,7.85
26,3.64126,1.40323,13.75
27,3.05261,4.20374,17.75
28,0.62077,5.4476,2.5
29,1.30372,0.28232,2.9
30,6.55954,0.25153,13.75
31,4.54805,5.65311,8.3
32,0.55139,1.4476,17.25
33,0.86813,4.0,3.2
34,6.26325,1.70698,12.05
35,6.44556,5.91339,8.05
