c,x,y,z
0,6.67162,5.5,8.55
1,2.03791,6.45786,10.45
2,2.41612,1.86886,7.9
3,0.11562,4.48727,3.65
4,3.37157,1.09794,5.2
5,6.59165,6.5,15.15
6,6.94465,1.60697,7.9
7,6.05261,4.25146,7.75
8,3.07225,4.78685,2.65
9,3.84161,5.0,5.65
10,0.71201,6.88963,7.35
11,5.57225,5.37923,3.95
12,0.21787,5.0,2.05
13,1.77794,0.84015,10.55
14,5.12579,1.54954,15.55
15,3.89133,1.09078,3.4
16,3.66359,0.21201,11.65
17,5.25331,2.45786,3.9
18,2.8346,1.75971,4.1
19,0.7347,4.06841,16.1
20,4.79626,2.66359,6.7
21,6.63309,3.91874,6.1
22,6.8882,6.95978,15.6
23,3.05361,1.46352,3.85
24,5.54251,1.63777,7.45
25,4.21201,4.94478,12.65
26,0.12978,2.1814,18.05
27,4.44194,0.92775,18.5
28,5.43432,1.03475,15.35
29,3.5,1.88827,5.3
30,5.78799,1.73675,7.55
31,3.45017,4.59173,1.75
32,1.85219,1.39598,4.25
33,3.73205,2.07149,7.0
34,1.44987,0.48919,12.5
35,0.90969,2.21201,8.1
