c,x,y,z
0,2.09001,0.7408,10.3
1,3.90957,2.41692,10.3
2,2.39783,2.71861,16.45
3,1.09173,1.72828,1.3
4,3.24845,4.60776,15.8
5,2.4682,2.30519,4.05
6,6.67912,6.0631,12.25
7,1.0,5.81337,8.95
8,6.6214,6.80404,18.4
9,4.42427,6.32066,10.25
10,3.42395,5.59655,5.8
11,1.54548,5.258,2.8
12,0.54562,2.4991,18.1
13,3.34878,6.60888,15.0
14,0.07666,4.86209,1.05
15,1.60627,1.10469,12.85
16,0.91375,0.12978,3.35
17,1.19638,6.201,19.0
18,4.60924,1.9557,5.85
19,4.55488,2.97512,6.85
20,0.26506,4.38963,7.7
21,3.96376,6.44301,12.55
22,5.66359,3.8494,16.7
23,1.86924,0.85928,7.2
24,1.23927,4.90197,16.65
25,4.51309,6.56398,2.4
26,0.23685,3.21552,5.3
27,0.70374,0.5524,18.35
28,5.8857,4.42879,11.75
29,6.45545,1.27617,14.45
30,3.67068,2.17733,3.9
31,6.76701,3.68907,15.45
32,0.71818,5.05998,7.45
33,1.5147,3.79718,9.75
34,4.41473,4.86999,1.75
35,5.55488,3.15473,12.8
