Re,Rx2,Ry2,Rz2
3.0,0,0.0,9
5.385164807134504,25,4,0
3.3166247903554,1,9.0,1
4.123105625617661,1,0,16
5.0,9,0.0,16
8.06225774829855,49.0,16.0,0
1.7320508075688772,1,1,1
3.0,4,1,4
5.196152422706632,1.0,1,25
3.0,1.0,4,4
3.0,4.0,4.0,1
4.123105625617661,4,9,4
2.23606797749979,1,4.0,0
3.0,1,4.0,4
3.0,0,9.0,0
4.358898943540674,9.0,1,9
4.58257569495584,16,4,1
6.557438524302,9,25.0,9
3.0,0,0.0,9
1.7320508075688772,1,1.0,1
4.58257569495584,4.0,16,1
3.0,1.0,4.0,4
3.605551275463989,0,4,9
3.1622776601683795,9,0,1
2.23606797749979,4,0,1
2.8284271247461903,4.0,0,4
1.0,1,0.0,0
4.123105625617661,0,1,16
1.0,1,0.0,0
7.280109889280518,0,49.0,4
6.708203932499369,4.0,16,25
2.23606797749979,4.0,0,1
1.0,1.0,0.0,0
3.605551275463989,9,4,0
1.7320508075688772,1,1.0,1
2.23606797749979,0.0,4,1
