x,y,z
0,5,5
6,5,5
6,5,4
6,4,4
6,4,5
6,4,6
5,4,6
5,4,5
5,5,5
5,5,4
5,6,4
5,5,4
6,5,4
6,5,3
0,5,3
0,6,3
0,5,3
0,6,3
0,6,2
6,6,2
2,0,2
2,0,3
1,0,3
1,0,2
1,0,1
1,6,1
2,6,1
2,0,1
3,0,1
3,0,2
3,1,2
2,1,2
3,1,2
4,1,2
3,1,2
3,1,3
3,2,3
3,1,3
3,1,2
3,2,2
4,2,15
4,2,14
4,1,14
4,0,14
4,6,14
4,6,15
4,6,14
4,0,14
4,0,15
4,1,15
4,1,14
4,2,14
3,2,14
4,2,14
4,1,14
4,0,14
4,6,14
5,6,14
6,6,14
5,6,14
6,6,12
5,6,12
5,6,13
6,6,13
6,0,13
6,0,14
6,0,15
5,0,15
4,0,15
3,0,15
3,1,15
3,1,14
3,2,14
2,2,14
2,2,15
2,2,14
2,3,14
2,4,14
2,4,13
2,5,13
3,3,10
2,3,10
2,4,10
1,4,10
1,4,9
0,4,9
0,3,9
0,3,10
0,4,10
0,4,9
0,4,10
0,4,9
0,5,9
0,4,9
6,4,9
6,5,9
6,5,10
6,4,10
6,4,9
5,4,9
4,1,10
3,1,10
3,1,11
3,0,11
3,6,11
3,6,12
4,6,12
4,0,12
3,0,12
3,1,12
3,0,12
2,0,12
2,0,13
3,0,13
3,6,13
4,6,13
4,6,12
4,6,11
4,5,11
4,5,10
2,5,13
2,4,13
1,4,13
1,5,13
1,5,14
2,5,14
2,5,13
2,6,13
1,6,13
2,6,13
2,6,14
3,6,14
4,6,14
4,0,14
4,6,14
4,6,15
4,6,16
4,6,15
3,6,15
3,6,14
2,5,16
1,5,16
0,5,16
1,5,16
2,5,16
2,5,17
3,5,17
3,6,17
2,6,17
2,6,16
1,6,16
1,6,15
1,6,14
1,6,15
1,0,15
1,0,14
1,1,14
1,2,14
1,1,14
0,1,14
6,2,10
6,2,11
0,2,11
0,2,12
0,3,12
1,3,12
1,3,13
1,4,13
1,5,13
1,5,12
1,5,11
2,5,11
2,5,10
1,5,10
1,4,10
0,4,10
0,5,10
1,5,10
0,5,10
0,5,11
5,5,7
5,5,6
6,5,6
6,4,6
0,4,6
0,4,5
1,4,5
2,4,5
2,3,5
3,3,5
3,3,4
3,4,4
3,4,3
3,5,3
3,6,3
3,6,4
3,0,4
3,6,4
3,0,4
3,6,4
6,2,18
6,3,18
6,3,17
6,2,17
6,3,17
6,3,18
0,3,18
0,3,17
0,3,18
0,3,19
0,2,19
6,2,19
6,1,19
6,0,19
6,0,18
0,0,18
6,0,18
6,0,17
6,0,18
6,0,17
4,1,18
4,2,18
5,2,18
4,2,18
5,2,18
5,2,17
5,1,17
5,2,17
5,1,17
4,1,17
4,1,18
4,1,19
4,2,19
4,2,19
4,3,19
4,4,19
5,4,19
4,4,19
4,3,19
4,3,18
5,3,4
5,2,4
5,2,3
6,2,3
6,2,4
5,2,4
4,2,4
4,1,4
4,2,4
4,1,4
4,1,5
5,1,5
6,1,5
6,0,5
0,0,5
0,6,5
0,5,5
0,6,5
0,6,4
0,5,4
2,3,16
2,4,16
2,4,15
2,4,14
2,5,14
1,5,14
0,5,14
0,5,13
0,4,13
1,4,13
0,4,13
0,4,14
0,5,14
0,4,14
0,4,15
0,4,16
0,4,17
0,5,17
0,6,17
0,0,17
6,6,13
0,6,13
0,0,13
0,1,13
0,2,13
0,2,12
0,3,12
0,4,12
1,4,12
1,4,11
2,4,11
2,4,10
2,5,10
2,6,10
2,6,11
2,5,11
3,5,11
2,5,11
1,5,11
2,5,11
0,5,15
0,6,15
1,6,15
0,6,15
0,5,15
0,5,16
0,4,16
0,4,17
0,3,17
0,3,18
0,3,17
0,3,16
0,3,15
6,3,15
6,3,16
6,4,16
5,4,16
4,4,16
4,5,16
4,5,17
6,4,7
6,5,7
6,5,8
6,6,8
6,0,8
6,0,9
6,1,9
5,1,9
5,1,10
5,1,9
5,1,10
5,1,11
4,1,11
5,1,11
4,1,11
4,1,12
5,1,12
5,0,12
5,6,12
5,6,11
0,0,17
1,0,17
1,0,16
2,0,16
2,0,15
1,0,15
1,0,16
1,1,16
1,1,15
1,0,15
1,0,14
1,0,13
1,6,13
1,0,13
2,0,13
2,6,13
1,6,13
1,6,12
1,5,12
0,5,12
4,4,8
3,4,8
3,4,7
3,4,6
3,3,6
3,2,6
2,2,6
2,2,7
3,2,7
3,2,6
2,2,6
2,1,6
2,2,6
2,3,6
3,3,6
4,3,6
4,2,6
4,3,6
4,4,6
4,4,5
0,6,18
0,5,18
1,5,18
1,5,17
1,6,17
1,0,17
1,0,18
1,0,17
1,0,16
2,0,16
2,1,16
1,1,16
1,1,17
1,1,18
0,1,18
0,2,18
6,2,18
6,2,17
0,2,17
0,2,16
6,5,3
6,4,3
6,3,3
6,3,2
6,3,3
6,3,2
6,2,2
6,3,2
6,4,2
6,5,2
6,6,2
6,6,3
6,5,3
6,6,3
0,6,3
0,6,2
0,6,1
0,6,0
1,6,0
1,5,0
4,5,15
5,5,15
6,5,15
6,5,16
6,5,17
6,5,16
6,5,15
6,5,14
5,5,14
6,5,14
6,4,14
6,3,14
6,4,14
6,5,14
6,6,14
6,6,15
6,6,14
6,5,14
6,6,14
6,0,14
3,4,3
2,4,3
2,3,3
2,4,3
2,5,3
1,5,3
1,5,2
2,5,2
1,5,2
1,5,1
0,5,1
0,5,2
0,4,2
0,4,3
0,5,3
1,5,3
0,5,3
1,5,3
1,5,2
1,5,3
1,6,1
1,6,2
1,0,2
1,6,2
1,5,2
2,5,2
2,5,1
2,5,2
2,6,2
2,0,2
2,0,1
2,1,1
2,2,1
2,1,1
2,0,1
2,1,1
2,0,1
1,0,1
1,0,0
2,0,0
0,4,17
1,4,17
2,4,17
1,4,17
1,5,17
1,5,16
1,6,16
1,5,16
1,5,15
1,5,14
0,5,14
0,5,13
6,5,13
6,4,13
5,4,13
6,4,13
6,4,12
5,4,12
5,4,11
5,5,11
3,6,4
3,6,5
4,6,5
5,6,5
5,0,5
4,0,5
3,0,5
3,0,4
3,1,4
3,1,5
3,0,5
2,0,5
2,0,6
3,0,6
3,0,5
2,0,5
1,0,5
1,6,5
1,6,4
1,6,5
1,1,16
1,1,17
1,0,17
2,0,17
3,0,17
2,0,17
2,0,18
3,0,18
2,0,18
2,6,18
2,0,18
2,1,18
2,1,17
2,0,17
2,6,17
3,6,17
3,5,17
3,6,17
3,5,17
3,6,17
1,0,8
1,6,8
0,6,8
0,0,8
6,0,8
6,0,9
5,0,9
6,0,9
6,1,9
6,0,9
5,0,9
