c,x,y,z
0,5.66329,4.14117,2.15
1,3.73675,2.80507,17.85
2,3.39037,2.48602,7.9
3,3.12796,1.74633,9.05
4,0.74525,6.6056,3.45
5,5.39303,1.03475,10.35
6,5.5,1.29281,10.35
7,1.83003,1.34373,4.8
8,2.39774,6.45842,3.2
9,2.794,3.35788,8.65
10,6.65311,5.79444,6.1
11,2.71201,2.21201,9.4
12,6.84313,0.17116,11.5
13,0.69439,5.60697,7.3
14,0.29718,1.05038,9.05
15,3.60035,6.54656,12.9
16,2.66764,5.9189,4.2
17,1.18338,3.45983,12.05
18,6.32394,5.34373,18.25
19,3.18928,1.9985,13.45
20,5.95607,1.78799,16.9
21,3.88148,0.67028,4.7
22,2.30519,3.18233,1.7
23,6.68663,0.63309,8.15
24,5.70698,5.37923,10.85
25,1.09794,5.34262,7.5
26,5.81337,2.88234,7.25
27,6.43009,0.97723,17.0
28,1.5009,1.54562,6.2
29,5.28799,5.35313,13.95
30,3.71201,1.62473,11.85
31,2.79718,6.4476,5.15
32,1.50111,2.24251,17.5
33,4.38413,3.55488,14.8
34,1.73806,6.05361,3.75
35,5.31721,4.41272,6.25
