Re,Rx2,Ry2,Rz2
2.23606797749979,0.0,4.0,1
4.358898943540674,9.0,1.0,9
3.0,4,1.0,4
3.605551275463989,0,4,9
5.744562646538029,16,16.0,1
4.123105625617661,4,4,9
3.0,1,4,4
4.123105625617661,16.0,1,0
4.242640687119285,9,9,0
4.58257569495584,1,16.0,4
1.7320508075688772,1,1,1
2.23606797749979,1,4,0
4.58257569495584,4.0,1.0,16
7.14142842854285,1,49.0,1
4.123105625617661,16,1,0
2.23606797749979,0,1,4
1.0,0,0,1
3.0,4,1,4
5.196152422706632,1,25.0,1
4.358898943540674,1,9.0,9
3.0,4,4.0,1
2.23606797749979,4.0,1,0
4.123105625617661,1,16.0,0
4.58257569495584,4.0,1.0,16
4.123105625617661,16,0,1
2.23606797749979,1,0,4
2.23606797749979,0,4,1
7.14142842854285,1,1.0,49
4.123105625617661,0,1,16
1.7320508075688772,1.0,1,1
1.0,1,0,0
3.0,4,4.0,1
4.58257569495584,16.0,4,1
2.23606797749979,1,4,0
2.23606797749979,1,4.0,0
4.123105625617661,16.0,0,1
