Re,Rx2,Ry2,Rz2
7.810249675906654,16.0,9.0,36
5.0,0.0,9,16
4.358898943540674,9.0,9.0,1
5.385164807134504,4,25.0,0
2.23606797749979,1,0,4
3.605551275463989,9,0.0,4
8.306623862918075,49.0,4,16
5.916079783099616,9,1,25
3.605551275463989,9.0,4,0
4.58257569495584,4,1,16
6.4031242374328485,16,25,0
6.4031242374328485,1.0,36.0,4
7.0,4,36.0,9
3.605551275463989,4,9.0,0
4.123105625617661,16,1.0,0
3.3166247903554,1.0,9.0,1
4.123105625617661,16.0,0,1
5.196152422706632,1.0,1,25
6.708203932499369,16,25,4
8.306623862918075,64.0,4,1
1.0,0,0,1
7.54983443527075,49.0,4.0,4
5.196152422706632,1,1.0,25
6.082762530298219,36,1,0
1.0,0,1,0
3.0,4.0,4,1
5.385164807134504,4,9,16
4.58257569495584,4,1.0,16
2.23606797749979,0.0,1,4
4.358898943540674,9,9,1
8.306623862918075,64.0,1,4
6.708203932499369,4,16.0,25
5.385164807134504,16.0,4.0,9
5.916079783099616,1,25,9
2.23606797749979,1,4.0,0
10.816653826391969,16.0,100.0,1
