c,x,y,z
0,2.29366,1.23664,2.8
1,0.24251,1.72383,3.7
2,5.0113,6.32213,5.2
3,2.31548,0.15554,0.95
4,4.46789,4.01842,11.1
5,2.77376,2.84204,4.9
6,4.44536,3.05535,19.05
7,2.33534,4.99674,10.0
8,1.51985,2.21201,18.0
9,2.36655,4.20282,8.5
10,1.69658,0.58028,7.15
11,1.35532,0.758,12.8
12,4.33641,3.87465,17.3
13,5.89303,0.52671,18.55
14,1.72206,3.39965,2.6
15,4.67106,0.82441,15.45
16,6.22259,4.66359,15.55
17,1.73309,5.55761,10.85
18,2.90025,6.34373,3.55
19,0.22206,2.92338,7.85
20,5.69028,6.5,11.75
21,4.47042,3.81808,7.25
22,4.5348,1.71222,12.8
23,4.79329,3.55252,2.7
24,2.4157,6.90969,18.25
25,3.84534,2.74029,5.7
26,6.16421,4.01946,4.1
27,5.94639,6.6915,9.75
28,0.26795,2.5,14.45
29,3.81337,4.04903,12.9
30,1.10697,6.94715,10.25
31,1.28799,5.89303,15.0
32,2.17369,0.86209,15.4
33,5.42528,4.05634,0.7
34,6.5,4.38786,7.5
35,1.44239,4.34373,17.7
