Re,Rx2,Ry2,Rz2
4.58257569495584,16.0,1,4
5.196152422706632,9.0,9.0,9
8.54400374531753,0.0,64.0,9
5.385164807134504,16,4.0,9
6.082762530298219,36.0,0,1
3.0,4,4.0,1
6.4031242374328485,0.0,25.0,16
6.708203932499369,16.0,4.0,25
4.58257569495584,16.0,4.0,1
4.358898943540674,9.0,9,1
4.58257569495584,4,1,16
6.4031242374328485,16.0,16.0,9
3.605551275463989,4.0,0,9
3.605551275463989,0,9.0,4
4.123105625617661,4.0,4,9
7.0,36.0,4.0,9
4.58257569495584,1,16.0,4
3.605551275463989,9,4,0
3.0,1.0,4.0,4
5.385164807134504,25.0,4.0,0
5.385164807134504,0.0,25.0,4
6.557438524302,9,9.0,25
4.58257569495584,16,1,4
5.0,9.0,0,16
3.0,1.0,4.0,4
3.0,4,1,4
5.196152422706632,9,9.0,9
5.196152422706632,25,1,1
4.358898943540674,9,9.0,1
2.23606797749979,0,4,1
4.123105625617661,1.0,0,16
6.708203932499369,25,4.0,16
6.4031242374328485,16,9.0,16
7.14142842854285,25.0,1,25
6.708203932499369,4.0,16.0,25
7.0,9,36.0,4
