c,x,y,z
0,1.40949,0.42072,4.1
1,6.58064,5.25163,3.9
2,0.4853,1.72879,8.1
3,1.8123,1.22791,1.15
4,5.61783,0.94639,7.65
5,4.34055,6.53119,4.85
6,4.49831,1.11275,15.35
7,3.0377,4.08588,13.9
8,1.74898,1.85705,18.45
9,4.32108,1.82777,10.0
10,4.08298,4.74787,12.8
11,5.64849,5.14849,11.25
12,4.5524,5.96109,18.4
13,2.0631,5.7785,18.65
14,4.61295,6.70763,1.65
15,6.5851,6.40433,17.35
16,5.43366,2.79626,13.6
17,0.51398,5.18663,9.45
18,5.69837,2.35287,1.4
19,5.27252,2.53532,4.6
20,1.11275,3.33641,10.3
21,4.54519,1.14278,11.3
22,1.85883,0.62077,12.4
23,5.92851,2.15762,3.0
24,4.32745,3.91412,17.1
25,1.67693,3.69225,6.65
26,4.21712,4.69386,1.6
27,2.21787,5.9546,7.8
28,0.81337,4.98054,15.45
29,5.30372,4.47951,7.45
30,6.20374,5.5,14.55
31,2.52812,6.95886,15.6
32,6.87856,2.08903,13.95
33,2.22206,4.39407,3.5
34,4.11275,5.0811,8.95
35,6.22513,2.48034,19.05
