c,x,y,z
0,2.83059,4.81234,7.8
1,4.38786,1.88389,6.55
2,1.20627,0.44512,14.2
3,3.76479,3.15473,1.65
4,4.80185,4.08683,15.45
5,5.47113,6.80218,3.75
6,0.2681,6.95881,10.2
7,6.64958,5.1506,6.5
8,3.75475,3.23074,17.55
9,4.40075,2.4809,11.2
10,3.97512,6.04665,4.2
11,4.5,4.28778,4.55
12,0.4853,2.39598,18.3
13,1.57758,0.12144,13.5
14,0.59165,5.69376,1.35
15,1.77037,3.38786,15.2
16,0.82777,0.74029,2.1
17,1.32894,4.82724,14.7
18,1.9546,5.20462,7.3
19,6.44354,0.8149,7.55
20,5.3641,3.84741,9.7
21,5.88217,4.01946,12.25
22,3.79895,5.30693,16.9
23,1.12579,5.72003,6.85
24,0.13559,6.40435,16.9
25,2.89303,1.08214,2.6
26,0.22945,1.22023,3.6
27,6.03147,0.75475,19.15
28,4.31953,6.84741,11.55
29,0.75718,6.70102,16.95
30,6.22671,3.2215,3.2
31,4.42775,6.34307,15.55
32,4.44987,5.33354,9.55
33,1.79329,0.03955,11.4
34,4.5,5.5,0.9
35,1.02011,4.12579,11.55
