x,y,z
1,3,13
2,3,13
3,3,13
3,3,14
3,3,13
4,3,13
4,4,13
5,4,13
6,4,13
5,4,13
6,4,13
6,4,14
6,4,13
0,4,13
0,4,14
1,4,14
1,4,15
0,4,15
0,4,16
0,3,16
5,0,11
5,0,12
6,0,12
5,0,12
4,0,12
5,0,12
6,0,12
6,0,13
0,0,13
0,0,12
6,0,12
0,0,12
0,1,12
0,1,11
1,1,11
1,1,10
0,1,10
6,1,10
0,1,10
1,1,10
3,0,11
2,0,11
2,0,12
1,0,12
1,6,12
1,6,11
2,6,11
1,6,11
2,6,11
3,6,11
4,6,11
3,6,11
4,6,11
4,5,11
4,4,11
3,4,11
3,5,11
3,5,10
3,4,10
3,5,10
1,3,13
1,3,12
0,3,12
1,3,12
0,3,12
0,4,12
0,5,12
0,5,11
6,5,11
6,4,11
6,5,11
5,5,11
4,5,11
4,5,12
4,4,12
5,4,12
5,3,12
5,3,11
5,2,11
5,3,11
6,5,10
0,5,10
0,5,11
0,5,10
6,5,10
6,5,11
6,4,11
6,4,10
6,4,9
6,5,9
6,5,10
6,5,11
0,5,11
6,5,11
0,5,11
1,5,11
1,5,10
1,4,10
2,4,10
2,4,9
5,6,7
5,0,7
5,1,7
4,1,7
4,1,8
3,1,8
4,1,8
4,1,7
5,1,7
6,1,7
6,1,8
6,1,9
0,1,9
0,0,9
1,0,9
1,1,9
1,1,10
1,0,10
0,0,10
1,0,10
0,6,16
0,0,16
6,0,16
6,0,17
5,0,17
5,0,16
5,0,15
5,1,15
5,0,15
5,1,15
5,2,15
5,2,16
6,2,16
5,2,16
5,2,17
4,2,17
4,1,17
4,0,17
5,0,17
5,0,16
0,3,4
0,2,4
0,3,4
0,3,3
0,2,3
0,1,3
0,1,4
1,1,4
1,1,3
1,1,4
1,0,4
1,1,4
1,0,4
1,1,4
2,1,4
1,1,4
1,1,3
1,0,3
2,0,3
1,0,3
3,2,6
3,1,6
3,1,5
3,1,4
3,0,4
3,0,5
3,6,5
3,6,4
3,6,5
3,6,6
4,6,6
5,6,6
6,6,6
6,0,6
6,0,7
6,0,6
6,1,6
5,1,6
5,1,7
5,0,7
1,4,12
1,4,13
1,4,12
1,4,11
2,4,11
2,5,11
2,6,11
2,6,12
2,6,13
2,6,14
3,6,14
3,6,15
2,6,15
2,6,16
1,6,16
1,0,16
1,0,17
1,1,17
2,1,17
2,1,16
3,1,10
4,1,10
5,1,10
5,1,11
5,1,10
5,2,10
5,2,11
5,3,11
5,2,11
5,1,11
6,1,11
6,2,11
0,2,11
1,2,11
1,2,12
1,1,12
0,1,12
6,1,12
6,2,12
6,1,12
0,6,13
1,6,13
2,6,13
2,0,13
3,0,13
3,0,12
2,0,12
2,1,12
2,0,12
2,0,13
2,1,13
1,1,13
1,1,14
1,0,14
2,0,14
1,0,14
0,0,14
0,0,13
