c,x,y,z
0,5.5,6.78799,7.4
1,3.04133,1.63114,16.1
2,4.0156,6.69666,1.55
3,1.5,5.71201,11.8
4,4.59677,6.87022,3.5
5,6.4097,6.6432,8.1
6,5.11999,5.5,8.7
7,5.45195,3.86441,13.1
8,6.11783,2.81337,6.1
9,0.32838,1.80855,7.4
10,6.18406,0.07662,9.1
11,2.04493,2.51694,10.15
12,4.54613,6.71494,13.4
13,5.44987,0.62663,12.2
14,3.80016,6.53381,4.75
15,7.0,4.89675,14.55
16,0.84741,1.03119,6.3
17,4.04375,6.33771,3.15
18,4.8123,0.65627,10.7
19,5.55761,0.72383,15.3
20,6.85275,2.1797,13.25
21,6.59397,6.01413,17.35
22,2.74669,5.23357,17.9
23,5.27172,2.5,18.8
24,3.68047,3.45387,1.7
25,5.47046,3.21201,2.35
26,4.23074,6.64958,4.9
27,2.05261,4.84554,5.15
28,2.14543,0.33741,5.65
29,5.04367,1.29626,12.9
30,0.14468,4.21391,13.4
31,6.00308,3.15649,9.2
32,0.35657,5.44076,7.25
33,4.48602,5.2164,4.05
34,2.69956,0.35042,14.0
35,0.59437,2.43718,17.25
