c,x,y,z
0,3.77385,2.11037,6.65
1,1.60697,6.71201,9.6
2,0.01815,2.93911,11.65
3,6.63777,1.11783,15.65
4,1.21405,2.45147,4.0
5,2.48362,3.82851,5.35
6,4.60697,4.65865,12.0
7,5.77034,4.59335,16.5
8,6.5,5.56063,19.0
9,0.90206,4.87981,2.2
10,6.26325,6.0631,4.6
11,6.38786,0.4499,15.7
12,5.67787,4.26729,7.45
13,4.43136,1.53854,4.8
14,2.9169,2.29718,17.25
15,6.07225,5.94203,9.15
16,1.5,6.96632,14.0
17,3.09031,1.64958,7.95
18,3.86278,1.9369,16.1
19,1.87022,0.5,6.6
20,5.45291,2.28799,7.45
21,1.80608,4.53119,9.3
22,5.26325,4.93338,13.6
23,2.57225,3.92512,3.6
24,0.20061,5.06335,1.2
25,0.15259,1.84126,17.9
26,2.33379,3.80016,2.2
27,0.05361,5.36867,2.8
28,5.98288,4.60885,1.55
29,1.24251,5.65555,10.75
30,4.68047,1.64126,8.95
31,2.3413,3.24828,12.65
32,2.02819,0.5345,14.65
33,4.1667,4.39373,5.55
34,2.83854,4.45195,7.75
35,3.67787,2.74669,11.15
