c,x,y,z
0,2.20556,2.23006,8.5
1,0.38208,6.42492,9.15
2,6.31373,2.43738,15.9
3,1.34373,4.1654,0.85
4,0.67892,4.99253,13.4
5,3.18594,4.62995,3.8
6,2.95607,4.9546,12.65
7,6.21716,6.12761,8.5
8,6.72206,4.32267,19.05
9,4.13114,4.88725,7.25
10,3.87099,2.25816,5.95
11,0.96496,1.10249,1.7
12,1.229,6.16461,18.75
13,6.66989,6.84009,15.0
14,4.72206,3.35954,3.4
15,6.28645,5.39751,11.5
16,3.22766,1.14781,5.9
17,4.12978,3.62189,18.35
18,5.81529,6.01562,1.5
19,1.0,5.13802,6.65
20,0.17223,0.70282,4.5
21,3.54983,6.08625,16.55
22,3.66359,2.32894,15.9
23,6.91254,1.1877,8.5
24,2.48509,0.82907,18.65
25,1.76934,3.15604,2.9
26,4.59001,1.21036,3.25
27,0.43027,2.84999,18.1
28,5.12019,3.0,10.7
29,1.79626,0.46499,13.05
30,6.43009,5.21419,5.2
31,3.75289,4.31426,16.45
32,3.15473,5.91412,10.7
33,3.93078,2.05535,12.95
34,4.90449,2.73927,1.2
35,1.05194,2.5,13.2
