x,y,z
4,1,17
4,1,16
4,1,15
5,1,15
4,1,15
4,1,14
3,1,14
4,1,14
4,2,14
4,3,14
4,3,15
3,3,15
2,3,15
3,3,15
3,2,15
2,2,15
2,1,15
2,1,14
2,2,14
2,2,15
6,0,6
0,0,6
0,6,6
0,6,5
1,6,5
1,5,5
2,5,5
2,5,6
2,5,7
1,5,7
2,5,7
2,5,8
2,6,8
1,6,8
1,0,8
1,0,7
1,0,6
2,0,6
2,0,7
2,0,6
5,5,16
5,6,16
6,6,16
6,0,16
0,0,16
1,0,16
1,0,15
1,6,15
2,6,15
2,0,15
2,6,15
2,6,14
2,6,15
1,6,15
0,6,15
0,6,14
6,6,14
5,6,14
5,6,13
5,0,13
2,4,3
2,5,3
2,5,4
2,6,4
2,6,3
2,6,2
2,6,3
2,0,3
2,0,3
1,0,3
1,0,4
1,6,4
2,6,4
2,0,4
2,6,4
2,6,3
1,6,3
2,6,3
1,6,3
2,6,3
6,0,2
5,0,2
5,0,1
6,0,1
0,0,1
1,0,1
1,0,2
0,0,2
6,0,2
6,6,2
6,0,2
6,1,2
6,2,2
5,2,2
5,2,3
6,2,3
6,1,3
0,1,3
6,1,3
6,1,2
0,4,4
0,5,4
1,5,4
1,5,5
1,4,5
1,4,4
2,4,4
2,4,5
2,4,6
3,4,6
3,4,7
2,4,7
2,5,7
3,5,7
3,4,7
2,4,7
1,4,7
1,5,7
0,5,7
0,4,7
6,4,5
6,4,4
6,5,4
0,5,4
0,4,4
1,4,4
1,4,5
1,5,5
1,6,5
2,6,5
3,6,5
3,0,5
3,6,5
2,6,5
2,6,4
2,6,3
2,6,4
2,0,4
1,0,4
2,0,4
6,6,0
6,5,0
6,5,0
6,5,1
0,5,1
6,5,1
5,5,1
5,5,0
5,6,0
5,5,0
5,5,1
5,6,1
5,0,1
5,0,2
5,1,2
6,1,2
6,0,2
6,0,1
5,0,1
5,0,0
0,6,1
0,0,1
0,0,2
6,0,2
6,6,2
6,0,2
6,0,3
6,6,3
6,6,2
6,6,1
6,5,1
0,5,1
0,6,1
1,6,1
1,0,1
1,0,2
0,0,2
0,0,3
1,0,3
1,1,3
3,4,9
3,4,10
3,4,9
3,5,9
3,6,9
3,0,9
4,0,9
4,6,9
3,6,9
3,5,9
3,6,9
3,5,9
3,4,9
3,4,8
3,3,8
4,3,8
4,3,7
5,3,7
5,2,7
5,2,6
6,2,12
6,3,12
6,3,11
6,3,12
5,3,12
5,3,13
5,2,13
4,2,13
4,2,14
5,2,14
5,1,14
5,2,14
5,2,15
6,2,15
6,3,15
5,3,15
4,3,15
5,3,15
5,2,15
5,3,15
3,2,2
3,2,3
2,2,3
1,2,3
1,1,3
1,1,2
1,2,2
2,2,2
2,2,3
3,2,3
3,3,3
3,4,3
3,4,4
4,4,4
4,4,5
4,4,6
3,4,6
3,4,5
4,4,5
4,3,5
2,2,10
1,2,10
1,2,9
2,2,9
2,1,9
2,1,10
3,1,10
2,1,10
1,1,10
1,1,11
1,1,12
1,0,12
1,1,12
1,2,12
0,2,12
1,2,12
1,1,12
1,0,12
1,0,11
1,0,10
5,0,18
5,1,18
5,2,18
5,2,17
5,2,18
5,3,18
5,3,17
5,2,17
5,2,16
5,1,16
4,1,16
5,1,16
4,1,16
3,1,16
2,1,16
1,1,16
1,1,15
1,2,15
0,2,15
0,2,14
2,5,17
2,4,17
3,4,17
3,5,17
4,5,17
5,5,17
6,5,17
5,5,17
5,5,18
5,6,18
4,6,18
4,6,19
4,6,18
4,0,18
3,0,18
3,6,18
3,6,17
2,6,17
2,6,18
1,6,18
2,6,10
2,6,9
2,5,9
2,5,10
2,6,10
1,6,10
1,0,10
1,1,10
2,1,10
2,2,10
2,1,10
2,2,10
2,1,10
2,0,10
3,0,10
3,6,10
3,6,9
2,6,9
2,6,10
3,6,10
6,1,16
0,1,16
0,2,16
0,2,15
0,3,15
0,4,15
6,4,15
0,4,15
0,4,16
0,4,17
0,4,16
6,4,16
0,4,16
0,5,16
0,5,15
0,5,16
0,6,16
6,6,16
6,5,16
0,5,16
2,6,16
2,6,15
2,5,15
2,5,16
2,6,16
2,5,16
2,6,16
2,6,15
2,6,14
3,6,14
3,6,15
3,6,16
2,6,16
2,6,17
1,6,17
1,6,16
1,6,15
1,6,14
1,6,13
0,6,13
2,3,7
2,4,7
1,4,7
1,3,7
1,4,7
1,4,8
2,4,8
2,4,7
3,4,7
3,4,8
2,4,8
2,4,7
2,4,6
2,3,6
3,3,6
3,3,7
2,3,7
1,3,7
1,3,6
2,3,6
1,4,8
1,3,8
1,3,7
1,3,8
1,3,9
0,3,9
0,3,10
1,3,10
2,3,10
2,3,11
2,2,11
2,1,11
1,1,11
1,1,12
1,0,12
1,1,12
1,2,12
2,2,12
2,2,11
2,2,10
3,0,5
3,0,4
2,0,4
1,0,4
2,0,4
2,1,4
2,0,4
3,0,4
3,1,4
3,2,4
3,3,4
3,4,4
2,4,4
2,4,5
2,5,5
2,4,5
1,4,5
0,4,5
1,4,5
1,4,6
1,4,0
0,4,0
0,5,0
0,6,0
0,6,1
0,6,2
0,0,2
1,0,2
1,0,3
1,1,3
0,1,3
0,2,3
0,1,3
6,1,3
6,1,2
0,1,2
6,1,2
6,1,1
5,1,1
5,0,1
2,3,12
2,3,13
1,3,13
1,4,13
1,3,13
1,2,13
0,2,13
6,2,13
6,3,13
5,3,13
4,3,13
3,3,13
3,3,14
2,3,14
3,3,14
4,3,14
5,3,14
6,3,14
0,3,14
0,3,13
5,1,11
6,1,11
6,0,11
5,0,11
5,0,12
5,0,11
6,0,11
6,6,11
6,0,11
6,1,11
6,2,11
6,3,11
0,3,11
1,3,11
2,3,11
2,3,10
2,2,10
2,3,10
2,3,9
2,2,9
6,2,5
6,2,6
6,1,6
6,0,6
6,0,7
0,0,7
0,0,6
1,0,6
1,0,5
1,0,4
1,6,4
1,6,5
1,0,5
1,0,6
1,6,6
1,6,5
0,6,5
0,0,5
6,0,5
6,0,4
0,5,7
6,5,7
6,4,7
0,4,7
6,4,7
0,4,7
1,4,7
1,4,8
1,4,7
1,4,6
1,4,7
1,4,8
1,4,7
1,3,7
1,3,6
1,3,5
1,2,5
1,2,6
0,2,6
0,2,5
2,3,2
3,3,2
3,3,1
3,4,1
3,4,2
3,4,3
3,3,3
3,2,3
3,2,2
3,3,2
4,3,2
5,3,2
6,3,2
0,3,2
0,4,2
0,5,2
0,6,2
0,6,1
0,6,2
6,6,2
5,4,11
5,4,12
5,5,12
4,5,12
4,5,11
4,5,10
3,5,10
3,5,9
3,6,9
3,0,9
4,0,9
4,1,9
5,1,9
6,1,9
0,1,9
0,1,8
0,1,9
0,1,10
0,2,10
6,2,10
1,2,15
0,2,15
0,2,14
0,2,15
0,2,16
0,2,15
6,2,15
6,1,15
6,0,15
6,6,15
5,6,15
5,0,15
5,0,14
5,1,14
6,1,14
6,1,13
6,1,12
6,1,11
6,1,10
5,1,10
1,3,1
0,3,1
0,3,0
0,3,1
0,3,0
0,4,0
0,5,0
0,5,1
0,6,1
0,6,0
6,6,0
6,0,0
6,0,1
5,0,1
5,0,1
5,1,1
4,1,1
3,1,1
3,2,1
3,2,2
6,6,4
5,6,4
4,6,4
5,6,4
5,0,4
5,0,5
6,0,5
5,0,5
5,1,5
5,2,5
5,1,5
4,1,5
4,1,6
4,0,6
4,6,6
3,6,6
4,6,6
4,0,6
4,6,6
5,6,6
1,3,16
1,3,15
2,3,15
3,3,15
2,3,15
2,4,15
3,4,15
3,4,16
3,5,16
3,4,16
2,4,16
2,4,17
2,4,16
2,4,15
2,4,14
2,4,13
2,5,13
1,5,13
1,5,12
1,5,13
4,1,11
4,2,11
4,1,11
4,2,11
3,2,11
4,2,11
4,2,12
4,3,12
4,3,11
3,3,11
3,2,11
3,1,11
2,1,11
3,1,11
2,1,11
2,1,10
2,0,10
1,0,10
0,0,10
0,6,10
3,5,10
3,4,10
3,4,11
2,4,11
2,4,10
1,4,10
1,5,10
0,5,10
6,5,10
6,5,9
0,5,9
1,5,9
1,4,9
1,4,8
1,5,8
1,5,7
1,5,8
1,6,8
1,5,8
1,5,7
4,5,6
4,4,6
4,5,6
4,5,5
4,4,5
5,4,5
5,3,5
5,4,5
6,4,5
6,4,6
5,4,6
6,4,6
0,4,6
0,5,6
0,5,5
0,5,4
1,5,4
0,5,4
1,5,4
1,6,4
6,6,4
