c,x,y,z
0,2.77603,5.20033,1.15
1,1.40632,6.56063,4.9
2,5.73563,2.08341,4.6
3,0.33274,6.49257,1.25
4,2.20374,0.18248,10.65
5,4.51396,1.78288,4.0
6,2.02247,5.76155,16.8
7,2.57547,5.09031,9.95
8,5.35027,3.28849,18.8
9,3.87239,0.55115,6.1
10,5.05194,4.64497,9.3
11,5.08916,1.17093,12.65
12,3.78782,5.0454,18.3
13,2.30956,2.28981,16.45
14,0.84015,4.45527,2.65
15,5.67787,0.46715,15.85
16,5.88592,3.07357,13.3
17,0.19983,3.57928,7.9
18,2.01488,3.4476,2.6
19,1.94739,1.97702,8.75
20,5.60697,2.0631,10.55
21,6.53119,3.99107,7.5
22,2.44176,0.32838,11.35
23,5.29731,4.5307,1.2
24,4.13417,1.39303,18.65
25,4.51398,5.31721,4.0
26,6.60697,6.87305,3.35
27,6.0,1.08588,8.95
28,1.22879,2.10697,17.0
29,5.03551,3.0454,13.65
30,0.93528,5.50096,12.45
31,1.91059,3.81072,14.45
32,4.39037,5.54419,14.4
33,5.91108,1.72206,1.65
34,1.11925,6.12579,7.55
35,2.10697,5.38786,18.0
