Re,Rx2,Ry2,Rz2
2.23606797749979,1,4.0,0
4.123105625617661,0,1,16
7.280109889280518,36.0,16.0,1
1.0,0,0,1
5.0,0,9.0,16
7.681145747868608,9.0,25,25
2.23606797749979,4.0,0.0,1
2.23606797749979,4.0,0.0,1
3.0,0.0,9.0,0
3.7416573867739413,4,1,9
2.23606797749979,4,0,1
4.123105625617661,16.0,0,1
4.58257569495584,16,1.0,4
3.3166247903554,9.0,1.0,1
4.123105625617661,9,4,4
3.0,0,0,9
5.744562646538029,16,1,16
4.123105625617661,16.0,0,1
3.605551275463989,4.0,9.0,0
2.23606797749979,1,4,0
6.082762530298219,0,36.0,1
5.0,25.0,0.0,0
3.605551275463989,0.0,4,9
5.385164807134504,4,9,16
3.3166247903554,1,1,9
4.123105625617661,9,4,4
4.123105625617661,9.0,4.0,4
3.0,4,1,4
1.4142135623730951,1.0,1,0
8.306623862918075,64.0,4,1
3.0,4.0,1,4
2.23606797749979,1.0,4,0
3.605551275463989,4.0,0.0,9
3.0,1.0,4.0,4
4.123105625617661,16.0,1,0
3.3166247903554,1.0,9.0,1
