x,y,z
5,0,8
5,6,8
5,5,8
5,5,7
6,5,7
6,4,7
6,4,8
0,4,8
0,5,8
0,5,7
0,6,7
6,6,7
6,6,6
5,6,6
4,6,6
3,6,6
3,6,5
3,6,6
3,6,5
3,6,6
1,6,14
1,6,13
1,5,13
2,5,13
2,6,13
3,6,13
3,0,13
2,0,13
2,0,14
1,0,14
2,0,14
2,6,14
2,0,14
1,0,14
0,0,14
0,6,14
0,0,14
1,0,14
1,6,14
1,6,15
0,1,8
0,0,8
6,0,8
6,6,8
5,6,8
4,6,8
5,6,8
5,0,8
4,0,8
4,1,8
3,1,8
2,1,8
2,2,8
1,2,8
0,2,8
6,2,8
6,2,7
6,1,7
6,2,7
6,2,6
5,4,11
6,4,11
0,4,11
0,4,12
1,4,12
1,3,12
1,4,12
2,4,12
2,3,12
2,3,11
2,3,12
2,3,13
3,3,13
3,3,14
3,3,13
3,3,12
2,3,12
1,3,12
0,3,12
0,3,13
1,0,4
1,1,4
1,2,4
1,2,5
1,2,4
1,2,3
0,2,3
0,1,3
6,1,3
6,2,3
0,2,3
0,1,3
0,0,3
0,6,3
0,6,4
0,6,3
0,5,3
0,6,3
0,0,3
0,0,2
2,3,15
3,3,15
3,4,15
3,4,16
3,3,16
3,4,16
2,4,16
2,4,15
3,4,15
3,5,15
3,6,15
3,6,14
3,6,15
3,6,16
3,6,17
3,6,18
3,6,17
2,6,17
1,6,17
1,6,18
0,3,9
1,3,9
2,3,9
2,2,9
1,2,9
0,2,9
0,1,9
0,2,9
6,2,9
0,2,9
1,2,9
1,3,9
1,2,9
1,3,9
1,2,9
1,1,9
0,1,9
6,1,9
5,1,9
5,1,8
6,4,15
5,4,15
5,3,15
5,3,16
4,3,16
4,4,16
4,5,16
4,4,16
4,4,17
5,4,17
6,4,17
6,4,18
6,4,17
6,4,16
5,4,16
5,4,15
5,4,14
5,5,14
5,5,15
6,5,15
2,2,16
2,1,16
2,1,17
3,1,17
3,2,17
2,2,17
2,3,17
2,2,17
1,2,17
0,2,17
0,2,16
1,2,16
1,2,15
1,2,14
1,2,13
1,3,13
1,3,12
1,2,12
0,2,12
0,2,13
5,3,4
5,3,5
5,4,5
4,4,5
4,3,5
4,4,5
4,4,4
4,4,5
5,4,5
4,4,5
4,4,4
4,4,5
4,5,5
4,5,6
4,6,6
4,5,6
4,5,5
4,4,5
5,4,5
5,3,5
4,1,7
3,1,7
3,0,7
3,0,8
3,6,8
3,6,9
2,6,9
2,5,9
1,5,9
1,5,10
1,5,9
1,5,8
2,5,8
2,5,7
2,5,8
2,5,7
1,5,7
1,6,7
2,6,7
2,0,7
3,4,15
3,5,15
3,6,15
3,6,14
3,6,13
3,0,13
2,0,13
3,0,13
3,0,12
3,1,12
3,1,11
4,1,11
4,2,11
4,3,11
4,4,11
5,4,11
5,5,11
5,5,12
5,5,11
5,4,11
0,1,7
0,0,7
1,0,7
1,1,7
1,2,7
1,3,7
1,2,7
2,2,7
2,3,7
2,2,7
2,2,8
1,2,8
1,2,9
0,2,9
6,2,9
6,3,9
0,3,9
0,4,9
0,5,9
0,5,10
5,4,12
5,5,12
5,5,13
5,5,12
4,5,12
5,5,12
5,4,12
5,4,11
6,4,11
5,4,11
5,5,11
4,5,11
4,5,12
5,5,12
5,5,11
5,5,10
6,5,10
5,5,10
4,5,10
4,6,10
2,1,19
2,1,18
2,2,18
2,2,19
2,1,19
2,1,18
2,1,17
2,1,18
2,2,18
2,2,17
2,2,16
2,3,16
2,2,16
1,2,16
2,2,16
2,2,17
1,2,17
0,2,17
0,3,17
0,3,16
6,5,12
6,5,11
5,5,11
5,5,12
5,5,11
6,5,11
0,5,11
0,6,11
0,6,10
0,6,9
1,6,9
1,6,8
2,6,8
2,0,8
2,6,8
2,5,8
1,5,8
1,5,7
1,6,7
0,6,7
2,2,9
2,2,10
2,1,10
1,1,10
1,2,10
1,3,10
0,3,10
0,2,10
1,2,10
1,2,9
1,1,9
0,1,9
0,0,9
0,0,8
0,6,8
0,5,8
0,4,8
0,4,9
0,5,9
0,4,9
3,6,15
3,6,16
3,5,16
3,5,17
3,5,16
3,6,16
3,6,15
3,5,15
3,4,15
3,5,15
3,6,15
3,5,15
3,5,14
3,4,14
4,4,14
4,5,14
4,5,13
3,5,13
3,5,14
3,6,14
6,1,12
6,1,13
6,2,13
6,3,13
6,3,14
6,2,14
5,2,14
5,1,14
5,2,14
5,2,15
4,2,15
4,3,15
4,3,16
4,3,15
4,4,15
4,4,14
4,4,13
4,4,12
3,4,12
4,4,12
3,1,0
3,2,0
4,2,0
5,2,0
5,2,0
6,2,0
6,2,1
6,3,1
6,3,2
5,3,2
5,3,3
5,3,2
5,3,3
6,3,3
6,3,2
0,3,2
0,3,3
0,3,4
1,3,4
2,3,4
