c,x,y,z
0,1.13036,2.77938,17.25
1,1.85634,5.5524,15.2
2,4.96525,4.20639,10.6
3,2.10493,6.12978,16.55
4,4.05361,4.35657,13.1
5,3.54393,0.88546,4.15
6,0.06922,2.89303,13.55
7,0.43292,2.71704,8.05
8,1.67538,3.18928,14.75
9,6.2558,3.22881,7.85
10,6.07662,6.79626,7.9
11,6.9189,2.72624,16.5
12,2.48451,4.44364,2.25
13,4.40206,3.66072,2.7
14,4.70634,5.57103,11.25
15,2.02099,5.39303,12.0
16,2.66359,3.28074,18.1
17,2.81986,1.11783,8.65
18,4.80633,3.20033,17.6
19,2.70991,2.6587,1.3
20,2.92338,3.89732,15.2
21,1.12961,1.87283,9.75
22,5.18663,1.02099,13.1
23,0.85457,2.89507,7.55
24,0.71222,4.53285,18.5
25,0.51333,4.07054,9.85
26,2.54805,1.27398,4.0
27,6.20282,5.47914,14.35
28,0.2679,3.39774,17.55
29,1.72432,4.78799,1.45
30,0.17202,1.0,15.45
31,3.04367,2.80908,17.1
32,5.62287,6.07544,13.25
33,6.76934,0.23074,8.05
34,5.57996,4.73254,8.45
35,6.71201,0.96805,19.0
