c,x,y,z
0,2.31037,1.52308,4.6
1,1.00783,6.5,10.25
2,3.89875,5.53001,9.05
3,2.94785,3.95964,10.4
4,2.68663,3.09832,8.55
5,2.98567,4.5524,5.9
6,1.64462,4.87108,5.2
7,6.02339,2.21181,14.25
8,3.11037,4.35113,6.8
9,0.42072,4.24251,2.3
10,6.57318,4.77794,4.55
11,1.28139,6.59941,7.4
12,6.64958,5.90449,15.45
13,6.89303,0.07225,18.5
14,3.5,2.94203,8.85
15,2.89303,1.13802,13.65
16,2.33179,3.09078,17.5
17,6.94639,5.45687,3.7
18,5.71419,4.5,14.4
19,3.13394,0.75475,18.55
20,1.11857,4.99144,11.9
21,5.09414,0.87898,17.4
22,0.55761,0.26325,10.9
23,4.39303,5.5,12.6
24,6.64958,4.90922,2.8
25,1.5,3.67606,8.1
26,0.45169,3.55488,12.15
27,4.62827,6.12978,15.55
28,2.31431,0.4476,6.05
29,6.93681,0.82884,16.0
30,5.17202,4.64686,17.65
31,4.35042,3.91132,8.95
32,5.97901,1.18663,13.3
33,0.38814,6.49916,5.7
34,2.66359,4.12978,7.6
35,0.7517,0.75749,17.05
