c,x,y,z
0,4.05705,3.89303,8.05
1,1.34533,0.0811,11.6
2,5.78254,5.21201,12.6
3,3.33309,5.4502,2.75
4,2.83003,6.05361,8.7
5,5.40603,4.27193,2.95
6,0.6685,3.07359,13.75
7,6.38655,2.08505,13.75
8,4.31957,5.93149,19.15
9,0.13985,3.55488,11.25
10,1.15473,5.15259,4.05
11,6.62827,6.39774,4.1
12,3.04119,5.71201,15.45
13,6.38449,1.95881,17.55
14,2.13791,1.59165,5.15
15,1.54709,0.7579,14.1
16,0.7836,2.70175,7.45
17,0.11314,4.5524,17.55
18,4.25475,6.60647,7.7
19,6.64958,4.02218,8.55
20,6.71201,0.53119,18.1
21,4.38258,3.92775,3.35
22,2.7408,1.07849,17.4
23,5.87663,0.57185,4.35
24,4.36264,2.37099,18.25
25,2.09551,2.98752,1.3
26,5.2164,3.14556,4.05
27,1.08774,0.86778,10.65
28,4.5,0.28731,12.15
29,3.58667,2.66359,15.1
30,6.23076,1.99276,2.45
31,6.75124,5.93078,15.6
32,3.04367,1.97493,12.4
33,1.24251,4.08207,6.85
34,1.5851,6.15687,1.1
35,5.26691,1.4476,5.75
