c,x,y,z
0,2.56892,3.6952,15.79192
1,2.95741,1.98182,5.52757
2,4.15418,0.68957,15.0
3,1.20762,4.27996,6.90312
4,6.53885,4.69337,16.20372
5,1.93605,5.76882,9.04509
6,1.68366,2.91977,9.86313
7,2.19712,0.79596,13.19365
8,2.2893,5.16789,4.49507
9,3.90844,6.69218,19.88983
10,4.95272,7.05396,14.89713
11,5.82385,1.39144,11.59356
12,6.51165,3.05863,18.40019
13,5.89508,3.40174,10.45398
14,4.57517,4.5,12.946
15,1.89399,4.11481,1.44997
16,5.9268,6.79587,0.70305
17,3.32938,4.73276,4.87602
18,6.77172,5.32761,6.39924
19,2.8116,3.07218,17.55913
20,2.34455,0.87052,19.16407
21,6.57739,5.18166,14.63304
22,2.35045,2.88599,19.19473
23,3.82385,0.12737,10.04238
24,2.75049,6.50174,13.16679
25,7.11747,5.43246,4.05156
26,0.05068,5.75918,0.99253
27,3.39211,0.20792,3.61223
28,6.23628,6.83407,6.96342
29,4.03765,0.1706,4.89615
30,1.19978,7.49677,13.06327
31,2.00107,2.6884,4.41039
32,7.3365,2.34455,15.44925
33,4.95948,2.09468,18.78675
34,7.4579,1.24658,18.68776
35,5.04361,3.9906,8.5
