c,x,y,z
0,4.1884,6.51681,10.94346
1,2.36063,3.67774,1.89534
2,7.10709,6.27903,5.14777
3,3.07606,4.4566,7.31688
4,0.1798,6.0201,0.92935
5,6.04142,2.11805,1.86395
6,7.14526,5.98432,9.45399
7,6.58125,1.48852,1.99507
8,2.15418,2.66455,17.70132
9,2.32067,6.66625,9.08391
10,0.63476,5.38064,12.70424
11,3.98611,1.59156,15.10568
12,2.89228,3.21887,11.25393
13,0.8431,2.10244,6.69752
14,1.47956,1.64727,14.05039
15,4.72479,3.39399,2.84324
16,2.39518,5.30642,15.14777
17,7.34088,6.29428,12.20372
18,0.48676,3.26516,5.69361
19,5.04386,2.50889,9.26965
20,4.78113,4.22275,18.10365
21,1.06681,4.47873,3.39924
22,2.74666,4.02107,12.73342
23,1.23994,4.98075,19.49655
24,4.70614,3.13377,12.09133
25,5.05199,4.69765,15.79721
26,2.5,6.97422,18.99746
27,3.32092,3.68714,5.30734
28,5.98818,7.15692,17.30734
29,6.4376,1.30841,18.78406
30,3.05939,0.98821,12.07415
31,4.84582,5.77451,7.40178
32,6.17883,2.58094,15.2018
33,6.90673,1.18516,18.20084
34,3.85615,0.85639,5.67306
35,4.38964,6.44879,2.10272
