c,x,y,z
0,2.6497,4.71268,9.6359
1,0.38859,1.96323,6.87832
2,5.07306,1.86747,7.94081
3,7.18433,7.25379,11.51131
4,7.05985,0.85448,7.32819
5,1.2166,3.90174,3.43387
6,6.47784,2.55013,8.62704
7,3.33161,1.29144,0.30487
8,4.71268,6.12762,12.7654
9,6.5832,7.33722,11.48878
10,1.55418,1.53991,8.95309
11,4.75835,2.5,11.1208
12,2.84932,0.47236,10.67962
13,1.73854,3.24346,9.40116
14,3.15068,6.20404,10.72426
15,1.61509,6.42621,5.87635
16,5.40174,7.15001,8.68993
17,5.16292,4.05775,10.06915
18,4.87197,3.89846,10.43389
19,4.82599,0.58318,11.80313
20,0.10964,6.2333,14.69318
21,0.80916,4.75835,6.12656
22,0.89688,5.51871,9.63068
23,6.63422,3.73854,8.6661
24,5.89399,5.59826,11.22733
25,3.3116,0.01187,10.54028
26,1.36063,0.30537,10.34572
27,3.02243,1.59232,7.49452
28,2.85403,5.24844,10.94774
29,3.44792,3.59156,10.00567
30,3.79292,1.40844,10.52587
31,6.07144,4.86747,11.29387
32,4.10601,3.91446,14.11997
33,5.33834,4.63362,0.75973
34,3.4244,2.84932,5.69949
35,2.78917,2.5174,15.76802
