c,Rg,Rgx,Rgy,Rgz
0,1.7343957324094175,1.1436808894529975,0.8675381629069697,0.9733961760763191
1,2.6250894986838067,2.1184956927027256,1.1887091328411672,0.9950082781565187
2,1.6714796229089965,1.1039717841050107,0.8646125768805356,0.9096897941606248
3,2.310321412855796,1.0682697641045544,1.6988730184743064,1.1446463248095458
4,3.102767200564683,1.6904235850519838,0.901823220149049,2.4405629030205307
5,2.146158600663054,1.4853463052096638,1.2297300152472492,0.9420759960852415
6,3.0412536155506666,1.963800460841172,0.8675381629069697,2.1540865442224
7,1.780500175343996,1.2019568093737814,1.2310479114965427,0.45825947060590033
8,1.6800983620014633,0.8531441528839074,1.2628838269611342,0.7071067811865476
9,2.3951513644026763,1.1362301097929064,1.4823270933231978,1.4994791043559095
10,1.8824097326565226,0.9157055212239359,1.4473874533102737,0.7810373614623057
11,2.3532832537542094,1.3463671350712625,1.290437992156152,1.4352725867931846
12,1.940850936728527,1.25,1.3836192837988346,0.5385165142314581
13,2.8704511109231587,2.006297032071772,1.5697479996483508,1.322933489220074
14,2.017772838032071,1.0498283578280785,0.7821347214514899,1.5354259742820557
15,1.9435690211824224,0.7819046785894046,1.527800144521527,0.9120922826666169
16,2.131241169694317,0.9001977987642494,1.6261323837867567,1.0428452986421335
17,1.9925588637227258,1.246019842578761,1.4036471438363702,0.6689544625009985
18,1.8803483188228718,0.9281028641266009,1.3282824127797523,0.9539395712517643
19,2.3964528290579805,1.9375680323797664,1.0682697641045542,0.9206606285162844
20,1.5627369813567478,0.9759292356006148,1.0438912778637437,0.6324555320336759
21,2.4410358369552867,0.6404174888305285,1.6407578567235324,1.6900991251698814
22,1.4551684914469527,1.0630197609169831,0.7071067811865476,0.6982151003809642
23,1.6623229451884494,0.6225293339273259,1.1611143916083377,1.0137002377922184
24,1.9320077167030156,0.9759292356006147,1.1802770780202418,1.1777784017377801
25,2.273969920249606,1.123723809527946,1.3344181309094987,1.4585994138213547
26,2.3866286699861794,1.8241254623517538,0.9521298669824406,1.209136643394782
27,1.5875178830173853,0.9413495963243413,1.064929089845892,0.7071067811865476
28,2.413106466279513,1.534632485515669,1.280814040522667,1.3518510811476243
29,1.653124602351559,0.8651126567678915,0.668957641708352,1.2397163851462156
30,2.4374455824489702,1.4464241300877139,1.5815016251651464,1.1609697726039212
31,2.1224971285021805,1.664244886307301,0.6984088318456462,1.1169190313088948
32,2.3303019675999073,1.849112928541683,1.2888301160742637,0.5916126854623723
33,1.6949624857500531,0.7485693534336013,0.8046997773082828,1.2903487976512396
34,2.3026038683846597,0.770740646975362,1.527208731280698,1.5412906672331474
35,2.431532478047538,1.295754827465443,1.1610950042524513,1.6985958936721821
