c,x,y,z
0,0.63817,5.08658,15.19952
1,2.76603,2.28113,0.17642
2,5.41162,6.10601,4.35596
3,0.73857,1.51543,5.65216
4,4.46897,0.06495,18.73804
5,5.88284,4.58118,3.78289
6,0.10499,0.92715,8.39723
7,4.81845,1.75654,5.3094
8,1.93591,6.8851,12.86761
9,5.39984,4.50642,9.0024
10,1.51368,2.89399,8.54168
11,4.14098,4.58094,12.92311
12,7.33657,2.24767,13.90598
13,1.22646,1.44582,11.6529
14,0.01187,3.17209,17.69943
15,3.8116,5.85817,1.60308
16,2.20636,7.34071,15.44949
17,4.27193,7.29931,11.45812
18,3.4074,2.9074,7.28986
19,4.17367,5.38854,13.75088
20,4.12585,6.49363,17.90117
21,1.64261,2.44106,1.17091
22,2.63683,6.58278,9.84522
23,7.24621,3.39291,7.35222
24,4.79849,2.89689,16.20623
25,1.60291,2.0537,16.18601
26,6.298,4.6673,18.89924
27,0.4799,7.13529,2.33376
28,5.57817,3.74105,15.1485
29,2.76658,3.80593,5.19761
30,1.45119,6.05052,9.84327
31,6.33537,4.07741,7.5
32,3.03579,5.70017,15.95388
33,2.22264,3.5,19.65099
34,2.22273,0.4725,1.7792
35,3.21038,5.97269,0.32645
