c,x,y,z
0,4.82884,4.1021,17.14385
1,1.66839,5.23807,1.83021
2,2.48328,5.33315,8.96439
3,3.21038,1.20527,6.31403
4,6.63225,1.22258,18.87856
5,5.62466,3.03677,6.10576
6,3.36063,6.57622,8.47511
7,1.76658,2.69648,5.39733
8,5.24346,1.11011,8.08406
9,1.07352,5.79544,15.58917
10,7.04864,6.00285,11.43383
11,4.35508,1.66166,16.80151
12,6.03765,0.26113,18.68235
13,5.5,0.18062,7.09981
14,3.60829,2.66839,14.75917
15,0.73928,2.93591,20.17735
16,7.17087,3.92781,16.65144
17,2.44497,5.57445,6.14704
18,3.25986,3.79279,1.08754
19,1.27018,2.01522,2.34928
20,1.7086,3.29837,16.55653
21,3.47372,1.24796,13.54208
22,5.23342,6.26069,19.85101
23,5.39801,4.70204,12.48019
24,2.04626,7.16189,13.4092
25,6.08628,7.21952,3.74612
26,1.30781,5.24346,12.90113
27,4.28962,5.75053,3.80572
28,3.37605,1.83211,10.70229
29,5.45327,2.25603,7.45963
30,1.70337,0.43431,9.8094
31,0.1165,6.26069,4.54601
32,2.86792,0.91372,0.70404
33,7.25,4.78962,0.05828
34,5.66609,4.47873,19.01805
35,0.93036,5.8021,8.2068
