c,x,y,z
0,1.35842,2.44792,16.79576
1,2.00193,3.85233,5.55051
2,1.58012,4.55208,9.20568
3,5.13155,1.44354,5.45522
4,3.19635,4.07606,19.00256
5,3.91852,4.17003,10.15228
6,5.57477,1.47749,8.84795
7,3.29837,5.55894,3.56107
8,1.65314,3.05713,12.05234
9,2.77509,6.04125,13.24207
10,1.19343,5.23342,16.40734
11,5.65021,1.05766,15.22352
12,1.92394,3.76927,16.43904
13,7.39844,7.31182,7.7242
14,3.70251,0.05374,15.24672
15,5.82777,4.477,18.19849
16,2.86116,2.6757,3.04238
17,5.49945,4.64493,8.09697
18,7.04463,0.6249,3.15394
19,6.9712,4.86399,1.81053
20,1.11412,6.99383,17.18244
21,5.39399,5.23867,11.70326
22,4.36972,3.88449,15.45792
23,7.21166,4.91775,7.34856
24,5.50478,1.42493,15.99535
25,3.52526,6.21318,7.60272
26,6.72198,4.71268,13.89723
27,2.5656,4.46235,0.63275
28,4.32098,0.85313,10.84892
29,2.64106,0.8345,8.3658
30,1.82946,2.79811,11.49052
31,5.51854,2.05838,4.75663
32,2.9395,0.61982,5.34577
33,4.87236,5.71866,0.57612
34,6.09753,2.36834,13.15374
35,0.70186,3.42219,4.40644
