c,x,y,z
0,5.94233,5.90639,18.61144
1,3.31508,1.93938,20.04416
2,5.66473,6.92709,4.20229
3,3.31539,6.67836,6.01719
4,1.46874,0.09113,19.84369
5,4.77742,0.32164,3.08468
6,6.1944,1.04912,9.17896
7,3.23234,1.17556,6.99764
8,7.22983,6.70941,11.80151
9,7.33146,6.33743,7.0459
10,0.42622,3.61265,9.29868
11,5.63714,2.90174,13.10267
12,0.53746,6.84896,11.54168
13,2.95326,0.99688,10.10466
14,7.45227,3.79325,16.89924
15,5.39689,4.66166,0.04946
16,1.72556,5.61036,17.90803
17,3.60601,6.18085,11.17126
18,3.11757,4.2914,4.94662
19,4.59309,3.5,14.04481
20,2.81251,0.4168,17.0
21,4.44792,4.26194,1.16063
22,4.17615,4.45707,10.96811
23,5.98259,3.34804,5.82104
24,5.0,2.0365,16.30734
25,2.74578,2.67442,16.20988
26,6.3885,1.98075,0.43331
27,0.57461,4.84907,2.89924
28,6.90461,6.80718,14.21619
29,6.63706,3.70898,4.31128
30,3.76658,6.71179,14.44337
31,5.40197,4.07538,7.44973
32,1.49302,1.84342,14.45832
33,2.74721,3.70633,18.63463
34,1.91801,1.69035,2.80107
35,2.88371,2.34455,1.69358
