c,x,y,z
0,6.61001,5.45558,18.26495
1,6.56487,7.08604,0.83648
2,5.44503,2.72785,4.79868
3,0.04199,1.75952,7.0
4,1.78883,1.69462,17.76698
5,2.69586,2.5,2.28396
6,2.02542,6.95786,9.83037
7,1.45826,1.86747,10.23141
8,4.52948,1.80694,10.74732
9,3.73854,4.07318,7.99274
10,7.14672,4.76658,9.99491
11,4.60097,2.36462,14.65961
12,7.13298,5.93388,11.04793
13,7.42557,1.82385,10.79963
14,4.93916,6.3283,17.8222
15,2.7316,4.63196,2.09883
16,2.12762,5.28967,17.04612
17,6.24269,6.76234,7.00488
18,1.98182,0.47315,5.09067
19,6.82695,6.60327,14.39924
20,6.26069,0.95935,15.1906
21,4.05262,0.04214,0.60358
22,0.21848,3.40521,11.05101
23,3.80288,4.76009,7.79113
24,4.52189,3.04322,17.76833
25,0.73854,3.34804,15.2564
26,6.70415,5.20826,1.80902
27,6.2149,1.01036,3.44949
28,2.71887,5.93922,12.65097
29,6.04358,3.31413,2.85223
30,3.9103,6.02947,16.86342
31,4.70232,3.7254,8.77711
32,3.44042,4.39924,13.94865
33,3.33564,2.33551,18.70132
34,1.95414,4.94061,2.58408
35,1.70251,2.89399,20.48592
