c,x,y,z
0,4.13903,1.52837,16.39876
1,0.34212,2.38491,4.90122
2,2.1585,2.24393,9.90303
3,5.87735,2.63303,8.04044
4,1.06997,2.51732,14.20826
5,5.55418,4.66166,8.75999
6,5.52538,5.41691,11.79377
7,2.75141,3.84208,7.84458
8,0.89943,1.38525,6.45711
9,2.76658,0.67538,18.77223
10,6.12444,7.25,10.17009
11,3.05889,6.32607,15.45124
12,6.72198,0.20815,0.83648
13,1.83708,0.90084,8.54757
14,2.44582,3.425,13.91547
15,1.60786,3.57259,18.09064
16,4.90813,4.66764,16.29328
17,1.05767,3.95516,4.53082
18,5.70588,2.59641,3.64616
19,1.12769,2.27419,1.19131
20,5.34411,1.72766,14.13291
21,0.41921,0.06464,12.75328
22,0.70477,5.03765,18.14638
23,3.703,0.97338,12.38777
24,0.93248,3.33963,14.69656
25,5.85995,0.43706,5.70229
26,3.44354,6.6805,1.70037
27,3.13673,6.01828,3.60028
28,4.26146,2.53476,10.0
29,4.5484,5.02288,5.65072
30,4.74316,2.50844,11.55003
31,4.88195,3.85902,2.79967
32,3.575,0.83324,19.9073
33,1.73128,4.07606,1.54033
34,6.1128,0.91372,18.2688
35,1.66455,6.08628,4.7484
