c,Rg,Rgx,Rgy,Rgz
0,2.0927948383441697,1.0553280726390255,1.6358702139534174,0.7681155756785563
1,1.8891726471924157,1.2404612426029278,0.8307994391548421,1.1575843331697264
2,1.9116776077048139,0.4770453332755703,1.7282736603038307,0.6633318783987391
3,2.92030929817374,1.6073815733981778,1.9227426975287152,1.4991969162188137
4,2.657445674120169,1.304948773285756,1.987223687056895,1.1874629373584675
5,1.9200922446851347,0.7399442360070114,0.7263855419816669,1.6160448013901099
6,2.779106134245326,1.2740118305573147,0.9435496532244606,2.2825509442069416
7,2.4611497497917516,1.9965905910075805,1.1150581717560748,0.909686416519451
8,2.349514830661854,1.6078290720409307,1.21965366498035,1.2031419501039768
9,2.0339028279885936,0.6984088318456462,1.6619576241288463,0.9417444838702269
10,2.9006688748804126,1.1577932948501644,2.112463017427761,1.615826292675051
11,2.41184373759993,1.7674906031150492,0.9194920580951202,1.3592282875220043
12,2.312379366215674,0.9018232201490489,1.7540827866722826,1.2070653629360766
13,2.1280576911587707,0.7819046785894043,1.6030435757021702,1.1608212200420873
14,2.179651759639599,0.7399442360070115,1.8338824935093307,0.9166456899478662
15,2.151503589887779,1.071176819950843,1.1106269887320406,1.4993517297819083
16,2.2190474138467615,0.9742962059353405,1.230801840102622,1.5684531100418653
17,2.07827724976722,0.9101240733548366,0.9181735269544639,1.6272270500455674
18,1.8452238910495389,1.2359945689201066,0.8658255529262231,1.0618449724889223
19,2.146461368927939,0.6592808476666072,1.700148274739589,1.1323166589342404
20,1.636379184602395,0.8728950063438328,0.9423370286686181,1.0138008029687091
21,2.2825958056782634,0.9953645182042603,1.9057760439254134,0.7664925038120074
22,1.972616252543814,1.0184715277807233,0.6718761213944129,1.5500042272200423
23,1.6125269601777203,1.0438912778637437,0.7876449862723687,0.9434773833537294
24,1.9699660710022395,1.2071847209105986,1.2097353168772087,0.9798019359033746
25,2.7589466631669413,2.0701652114022204,1.1252543906157402,1.4352718363083696
26,1.657225729494929,0.8046997773082828,1.318656608067468,0.6000001140833225
27,2.2378546265787684,1.1891186201973292,1.789969317725865,0.6244998626100728
28,1.7847586921486052,0.993796423620049,1.3956117861353852,0.5
29,1.955895337895154,1.5644496028955357,0.9749479444565232,0.6538352379613691
30,2.3603296422533866,1.758600803366131,1.4597873932871182,0.5894913068909499
31,2.1549573712257053,0.7269943620826782,1.2187236603922977,1.621737681901731
32,2.5482294220889923,1.8338824935093303,1.4457852183502222,1.0198300299559726
33,2.1810799093339064,1.4069209069453763,0.6637568256522867,1.5287609390941412
34,1.9973876735376135,1.09408584672319,0.7788197727330758,1.4785037842359419
35,2.0949616943753413,1.0930698525254459,0.7788197727330757,1.608571589951781
