c,x,y,z
0,6.01762,2.58442,14.59221
1,1.38893,2.4132,1.95519
2,4.13822,2.96091,10.51122
3,5.5,2.98282,6.00245
4,5.64401,1.51459,17.63847
5,2.0,5.96473,6.75573
6,7.33657,4.01533,8.40995
7,4.02378,7.25,11.99755
8,4.5,6.97244,4.49005
9,2.77742,3.43285,20.32386
10,5.5,5.86305,12.40117
11,1.37269,0.39153,11.05598
12,3.60601,2.76053,18.21014
13,3.53368,2.12585,9.29674
14,1.71772,3.43082,12.99764
15,7.20969,4.9934,0.3478
16,1.16621,6.83442,1.58243
17,2.20725,1.12778,4.77197
18,2.34152,3.51854,2.69945
19,4.47053,0.64439,16.25271
20,0.61982,6.22435,16.04872
21,4.66166,6.10601,12.73241
22,1.95374,3.40359,17.50948
23,1.51615,3.7203,10.32114
24,4.96323,3.44664,10.85086
25,7.0096,1.84314,4.71856
26,3.39518,5.07932,2.04956
27,2.53764,2.60601,5.05184
28,5.8116,5.65813,8.34928
29,2.47421,0.1539,3.29958
30,3.44792,3.29749,13.46097
31,5.5,4.92781,1.60096
32,6.01161,3.3503,16.84495
33,5.16884,5.92876,0.82812
34,2.24346,0.99473,16.71789
35,2.29076,7.23961,7.85561
