c,x,y,z
0,2.08798,1.03859,16.50967
1,0.78416,1.39399,3.5965
2,1.29944,1.39399,9.37976
3,7.35548,0.77379,5.84606
4,6.01762,3.61036,18.70229
5,3.34455,3.02449,8.30246
6,6.34431,4.46235,8.05452
7,2.41542,4.91201,5.78428
8,7.12102,3.39399,10.44949
9,0.9774,5.19096,12.55051
10,5.297,5.66166,14.30344
11,4.5,2.83539,16.89738
12,0.28215,2.64331,17.60938
13,3.08453,6.33107,11.0099
14,1.91446,4.56959,15.64474
15,1.65921,1.51684,20.22022
16,2.70812,5.02107,0.40051
17,6.08392,3.28113,3.75333
18,3.38964,4.10311,1.60124
19,7.09724,0.7187,1.27844
20,3.32661,2.46104,17.41083
21,3.91816,3.43742,11.35561
22,6.92005,6.1694,16.55002
23,3.13534,6.14552,10.18535
24,2.12735,2.70202,17.18533
25,6.63588,4.40174,4.90022
26,2.48033,3.25665,12.20856
27,3.76781,0.96275,0.69904
28,3.9388,1.44354,11.90211
29,5.76949,2.04259,8.18872
30,1.01925,4.06976,12.94225
31,3.66166,3.97314,4.67563
32,2.86919,6.57809,3.14149
33,6.14659,2.8562,0.85511
34,3.671,6.97242,15.10175
35,6.26067,6.7593,5.31815
