c,x,y,z
0,2.55808,4.82764,13.7448
1,3.46235,5.90249,3.74852
2,0.11183,2.65545,8.05834
3,5.71887,5.71038,11.90353
4,7.26856,3.36851,19.15602
5,3.96682,4.39518,2.54805
6,6.77134,0.83271,5.28651
7,5.86689,3.52189,18.69943
8,3.78113,7.33657,14.20548
9,0.95887,0.84227,12.83395
10,2.59156,2.22993,9.63692
11,6.71347,3.23342,13.94816
12,4.55013,1.23342,12.43924
13,0.82282,4.77952,8.08135
14,2.6199,6.59135,13.18404
15,1.76649,4.64736,8.27701
16,7.10156,6.63465,8.98541
17,3.70251,4.91142,12.71787
18,5.44987,3.91142,5.94596
19,5.44354,0.4757,10.8975
20,1.31688,1.96723,18.32849
21,5.8116,6.74851,2.2391
22,1.3503,7.16635,12.09447
23,5.23807,4.73284,3.43425
24,4.38123,4.23496,9.4059
25,3.65589,1.96235,13.10803
26,0.45555,2.86719,7.66044
27,2.27193,1.5434,3.71322
28,2.16292,6.74229,12.52827
29,4.66639,2.78551,13.58297
30,4.49907,2.39518,9.48148
31,6.00185,5.51136,9.46376
32,0.3412,0.55218,17.39974
33,1.72807,5.13983,0.53332
34,2.98075,2.14506,20.19203
35,5.01039,4.82003,20.37123
