c,Rg,Rgx,Rgy,Rgz
0,2.366953593461435,1.5965058065663278,0.9636387215134103,1.4577513291367634
1,2.095705398523371,1.07121443796282,1.361785372553252,1.1789916642623053
2,1.9653859038366996,0.6538575552060251,0.9521298669824406,1.5901763313859254
3,2.093086465438062,1.619691144910041,0.45837511319878604,1.243987058815324
4,2.1763937203548447,1.4547108336710772,0.9661876921178411,1.29884077546095
5,2.4730053988416607,1.9299598702822813,1.3605108293946067,0.7348611330720929
6,2.8114557711264108,1.6430459518832699,2.115872296737211,0.8530931818388895
7,2.74318041276909,0.7607232937146068,1.2469155083244414,2.321969113166667
8,2.2216327063220866,0.7145409872778468,1.742816951059405,1.1779949636564664
9,2.0944025065636263,1.0207462086630543,0.8926953523459169,1.5961497564138525
10,1.8312916181482404,1.0787079345680184,1.0198098744864164,1.0723833281527646
11,2.3187093989545136,1.6121530344232213,1.5418741422048692,0.6324555320336759
12,2.118072022217375,1.2837338616707126,0.7263855419816668,1.520072533828567
13,2.743991655690666,0.7263855419816668,0.9703012732651648,2.461781812021529
14,2.1968180932885635,1.178435642069604,1.5458449501809681,1.0235538884201456
15,2.9287324884324955,0.8562473390323614,1.7468274332629428,2.1892712033003123
16,2.3823924896414526,1.1797936026695517,1.6636203956732436,1.231360308317594
17,2.464851374951439,1.1491515757723174,1.0331645410581995,1.9202900790245208
18,2.246658660611353,1.7621529923363635,1.0258093585067354,0.9434018915075377
19,1.9337382873853435,0.8738462246871586,0.5899421697081842,1.6210196717190082
20,1.9870875147813698,0.864821172786606,1.6157350008277966,0.7681155756785563
21,1.9210448334955639,1.1576774476943048,1.0136586222688582,1.1500836390889142
22,1.9816470605534173,1.007614382638517,1.3422483169667228,1.0535690694491748
23,2.1330029664536334,1.0284743397868514,1.118706637550703,1.49680915496933
24,2.456420830089991,1.5987124944779783,1.6883770280657102,0.7921519207828761
25,2.7916900689009156,1.961235769202673,1.1016845328858895,1.653293346142783
26,2.411436072260677,0.9837663861405311,1.14564392373896,1.8800871331137823
27,2.635828506067874,0.5896397484057532,0.7669757860584651,2.4518696996577938
28,2.744364027347684,0.8409132992764474,0.7681844372284563,2.4968563050564208
29,2.1232363400008016,1.062396077223556,0.8646125768805356,1.6223107663145186
30,2.1412073399136298,1.6151142528007114,0.9413495963243412,1.0440477768761354
31,1.956358430784093,0.9749479444565232,1.576963771587667,0.624499862610073
32,2.45408399338735,0.9420370744296639,0.7485693534336013,2.1388637918530486
33,1.5905782228170988,0.806225774829855,0.9759292356006148,0.9630686424134054
34,1.9078055038446664,1.043891277863744,0.4975034392845943,1.5174001345722892
35,2.3458749395694563,0.8046997773082829,1.8749804639248917,1.1575991363161946
