c,x,y,z
0,5.34455,0.2481,10.57753
1,3.28849,2.69337,1.08956
2,5.75654,5.77558,5.41001
3,1.72252,5.07293,6.79868
4,1.47939,1.02303,0.16973
5,6.40915,3.04256,0.14585
6,0.8056,4.07219,9.90117
7,7.12604,1.25279,3.1064
8,4.39399,3.39984,15.07143
9,2.35503,1.54142,5.25148
10,7.04864,3.69775,10.70927
11,0.80412,1.64436,13.30921
12,5.33834,1.76193,11.44973
13,2.44582,1.58861,8.60124
14,1.51071,2.41397,16.0
15,5.39214,5.22983,2.29963
16,6.89893,5.28113,16.70037
17,2.14385,5.44468,14.5
18,0.25991,0.25991,6.85763
19,4.328,2.297,9.01812
20,2.45389,1.08743,17.84606
21,5.47166,3.26146,4.34784
22,2.94748,4.62808,11.339
23,5.44891,5.61036,19.83695
24,6.8947,2.12985,14.94961
25,2.95741,2.4724,13.29674
26,1.8184,0.16215,20.02508
27,3.05852,3.10601,4.1956
28,2.25576,6.54044,17.34064
29,7.27045,4.17334,0.13002
30,2.71038,4.15735,10.34928
31,5.57048,5.03868,6.8044
32,3.96155,2.68085,16.19215
33,4.51372,3.15366,18.34856
34,2.03754,6.43679,4.40024
35,3.33834,6.46314,2.51478
