c,Rg,Rgx,Rgy,Rgz
0,2.289940755762035,0.7921841020873871,1.8890504345834704,1.023602202469299
1,2.6283091998279047,1.669408361096829,1.8113296753766277,0.9166077573858952
2,1.8712086917818653,1.1820547946690119,1.0376243193468433,1.0136588195739236
3,2.7068630804124543,1.8013022210611966,1.6255328506062252,1.2000254147725373
4,2.465238041102725,1.1663440079582008,1.8735431673703171,1.0985791980553794
5,2.2427737444512763,1.9590602547139784,0.7514068948312892,0.792151920782876
6,2.312297609846103,1.1474242162774844,1.8980599712337862,0.6538396210080879
7,2.4980134908763003,1.756601447369323,1.5383760632888175,0.8875932872661895
8,2.702489060588405,0.600005250060364,2.145080127198049,1.5303829816095054
9,2.042014454135915,0.5683308627903293,1.548045840697232,1.2043160450645838
10,2.1064121743381565,0.8879988729722578,0.8128886300717953,1.728479772777223
11,2.169614942311193,0.8890496346661415,1.7540827866722823,0.916522406981957
12,2.0607651796602156,1.3825990244825144,0.7665711523400811,1.321946190886755
13,2.580075953804461,1.0144484239723577,0.8366600265340756,2.2198392560048124
14,1.9855093699602626,1.3030882685374772,1.2386024392435206,0.8426579496450503
15,2.45402348758116,1.083008938097927,0.7825365231093053,2.058387598971583
16,1.832725532669854,1.2654149017614735,1.1000489736370829,0.7399326051067084
17,1.8338995590271572,1.196646657998927,0.8021418929341617,1.134809566447164
18,2.3057133310539712,1.669637817013019,1.4495235603811343,0.6538386443917185
19,2.318891069131967,1.7500089293772183,1.4403902110192224,0.48989853806681233
20,2.6586559666305076,1.3223700451840248,1.8422611351271567,1.3877546333916524
21,2.2474719807819628,1.7061705496227506,0.806225774829855,1.2207015851550287
22,1.6086275813562316,0.7924067415790957,1.1455445992627264,0.8046749794171555
23,1.612390258560253,0.8300808929857378,0.9194920580951202,1.0321348807689814
24,3.0073540868510977,1.9357075424763939,0.4975034392845943,2.2471549215841797
25,2.2284142581216804,0.5894913204619726,2.0269007989785783,0.7141451113044183
26,2.545609257073835,2.081826408925586,1.0481233545723518,1.0235051179158803
27,3.2855256017568935,1.571804691302326,1.9571280775922666,2.1198486219775217
28,2.2764834813808776,1.9614443821072267,0.9421241545040653,0.6689656601052105
29,2.308396536234622,1.9971389916828526,0.9165862842089663,0.7071067811865476
30,2.3862178930265356,1.6163699299355947,0.6245029704493008,1.6405426305037
31,2.321429523052552,1.0258093585067354,1.9362952853580984,0.7664925038120074
32,2.0490096309436905,1.5435664977253165,1.1951326957288049,0.6224956019121742
33,2.339577864786723,1.4452558390817873,1.65675586158613,0.8000125999632757
34,1.9264367386446926,1.02469507659596,0.5899421697081841,1.5208966909030999
35,2.558429558713704,1.4831214154276107,1.0454480075068295,1.8035939503114327
