c,Rg,Rgx,Rgy,Rgz
0,1.8831586284219393,1.3147428573299038,0.6538575552060251,1.1790707936336986
1,1.9064454668046498,1.4437046058318161,0.4899348120923843,1.1446463248095455
2,2.8640129585949854,0.726385541981667,2.105862542736349,1.8000770046028587
3,1.9947671224731975,1.2364359166976668,1.0908395154192023,1.122671478394281
4,1.9419422232394044,0.9729696694142115,1.4272191725169616,0.88742044961788
5,2.5554147565904053,0.8409132992764473,1.1521876413588197,2.120253060462359
6,2.207402710358941,1.8826485982253829,1.0003802559027244,0.5722764409793575
7,1.6822103088793623,0.7819046785894045,0.9953426329159221,1.1080386455354343
8,1.8099237272603508,0.9670782026289291,0.9749787592045277,1.1789826409239452
9,2.740649972050426,1.2408212719404839,2.064342268132879,1.3076757397764938
10,2.3553486538302564,1.3425856099705524,1.1473136767684762,1.5584615773576198
11,2.70940469419022,1.7026596832309149,1.5852179817299574,1.388851234078006
12,2.468744239405937,1.5881803707387898,1.3361030422837905,1.3368656963210621
13,2.79097003289179,1.9188075072815405,1.5645064775832664,1.2884141244568845
14,2.4026267492892024,0.9281028641266009,1.9959306500978438,0.9630686424134056
15,2.045523436482701,0.4583751131987861,1.607435985786059,1.1790707936336982
16,1.448194043455503,0.7923624120943646,1.0207462086630545,0.6538386443917182
17,2.799420288881253,1.7171045098071345,1.0297695936955995,1.956497032990339
18,2.2748707171617464,1.798179218682053,0.583748973789248,1.2652372950952717
19,2.6527543138783134,1.0153640451089452,1.7877299818764576,1.6763540251390814
20,2.4308676016805193,1.7115527197255709,1.4114405816753324,0.993750506364651
21,2.3124740485030313,0.8616635408324993,1.3255410762779096,1.6876057070595607
22,3.074694346711556,1.4020365961343524,0.9596045927359872,2.5626544313270174
23,2.2847764551482928,0.6404174888305285,1.118033988749895,1.886814482136492
24,1.859771395225768,1.5815016251651466,0.8426756268576897,0.497493758754821
25,2.3764260758121636,1.7226151405639045,1.338839343946838,0.9420759960852414
26,3.5263593467909646,1.2229537113480622,1.9131659108660701,2.698034592087359
27,1.9715362677110455,0.6783124238874,1.5864573126623984,0.9539395712517644
28,2.3164429613094293,0.6245029704493007,1.0715544783164317,1.9564444875590001
29,2.338535731905758,1.700159287390449,0.9953426329159218,1.2599606382740693
30,2.6115633505239733,2.107388892658401,1.4668585557237614,0.47697082342633923
31,2.146461319497745,1.3305057265566353,0.6225293339273259,1.5650903923096582
32,2.0592040413956063,0.9219959748285237,1.2156250642776332,1.3829318166851174
33,2.7581680399315776,1.2691960984812396,0.6404174888305284,2.3635772972551585
34,1.975365174467749,0.805276550322931,1.5631778529649145,0.9000401379938563
35,1.9586499735276846,0.7935754240146303,1.4418808229531315,1.0618509582799274
