c,Rg,Rgx,Rgy,Rgz
0,3.387624419471556,0.49750343928459434,1.171719086172108,3.1393572460616834
1,4.732318055583332,0.3001186991841728,0.5099245434375561,4.695182627502364
2,4.729764172186601,0.7955500740996758,0.8375067298237074,4.586540273626735
3,3.964981306248492,0.3572296136940497,1.800570256779779,3.51445735674798
4,3.6960865347689027,1.054705646140192,0.4899348120923843,3.5083636573764694
5,4.505272389756251,1.0214425204092494,0.3840718975660678,4.371112359674594
6,5.043839463841014,0.0,0.8667423843911178,4.968810136853691
7,3.285000496757953,0.5368561818587918,1.4019241532978879,2.9219210071629247
8,5.373097117761785,0.4785289541919071,0.6254459823997593,5.315072906367325
9,4.4184441427837475,0.7955500740996758,0.9030215479710327,4.251388103478675
10,4.477745588630511,0.4583751131987861,0.4472135954999579,4.431714996714026
11,4.142339728716127,0.538519291762143,0.43592102966018964,4.083986809038442
12,3.435374768755223,0.6696607816648665,1.0021669992571098,3.216988583271629
13,5.042183977861181,0.9220479363351994,0.3001186991841729,4.948067868986843
14,4.840788743386764,0.45837511319878593,0.5683308627903292,4.785407813770943
15,3.6096188597689927,0.4770453332755703,0.7439251241892559,3.4997644881334518
16,3.4775755796531573,0.8448151490710853,0.4770030634073539,3.339504058030173
17,4.86223353931092,0.45837511319878604,0.21800047339398143,4.8356677966957164
18,4.9714450165922575,0.3001186991841728,0.8545892562512122,4.888238079564046
19,4.570433364397735,0.8021418929341617,0.43316432401572497,4.478593327195493
20,4.366485261580531,0.6884139452393452,0.6013788240368962,4.269733397953554
21,3.5615260653264915,0.6324555320336759,0.714283211058471,3.4313652397260186
22,3.7602350844062933,0.9966751093510864,0.21800047339398143,3.619182561021204
23,4.7821091281044605,0.9348782038854047,0.3572296136940498,4.676211870745379
24,5.047404749740207,0.9073475003547428,0.3572296136940497,4.952312815685213
25,4.943797878230865,0.3001186991841729,0.6797572225434608,4.887637092256339
26,4.235823623051366,0.4770453332755703,0.6013788240368962,4.165689981935766
27,4.363669439015746,0.5113601354231673,1.5869685575020067,4.032573940103268
28,4.592488231928309,0.9700124535283039,0.509924543437556,4.459820731868043
29,3.555487726402666,0.538519291762143,0.7145409872778468,3.4410639521084168
30,4.676120222107211,0.7745966692414834,0.4331643240157248,4.591129381753469
31,4.374711968038581,0.9011637817844212,0.43592102966018975,4.258636107675789
32,4.362347388895111,0.538519291762143,0.35722961369404965,4.314215886682075
33,3.257359823860422,0.4331643240157249,1.3884430670358796,2.914616190873166
34,3.1926555439790247,0.6404174888305284,0.6404174888305284,3.061499681936943
35,4.630062880458536,0.8725974788526492,0.0,4.547093128241382
