c,Rg,Rgx,Rgy,Rgz
0,1.834831960534806,0.806225774829855,1.4032232760683525,0.8646229009805374
1,1.8475217224433382,1.07121443796282,1.0089862389547244,1.1170420369887606
2,2.1479993570529765,1.9038781454967122,0.7359681868803841,0.6689544625009987
3,2.2985658286200987,1.8088412269737775,1.1231618423450824,0.866028729315604
4,2.2497513571281607,0.6225293339273259,1.8570997949491033,1.106805650916185
5,2.4381833996645947,1.8679600553545035,0.8531441528839073,1.3143852465696657
6,2.466656140405468,1.0831409522772182,1.9656278174924169,1.0234771495250883
7,2.1691987503223396,1.5978522491144165,1.3237414431829202,0.6324555320336759
8,1.6577386109094523,1.2023427133725229,0.8616635408324993,0.748334981208282
9,2.882835563139181,1.848228380260405,0.9714056092076061,1.987753475886786
10,2.454870633231006,0.9001977987642492,1.056079641362336,2.0250258122058593
11,2.4531708414009814,0.600005250060364,1.9090646778200049,1.4189830629362707
12,2.1346477773628134,1.4014197190349504,0.8675381629069697,1.356510759411808
13,2.531364449303972,1.730627666599607,1.5240400566914245,1.0440477768761354
14,1.9855591221869973,1.0903318322419098,1.3137979193544185,1.0136846405070956
15,1.682564167037917,0.4975034392845943,1.3905080021704297,0.806225774829855
16,1.8998103839330915,0.7399442360070116,1.1277001842688508,1.3379291150505699
17,2.785823874637447,1.1884108548814258,0.6637568256522867,2.430621561843801
18,1.7912840834440527,1.178803322696369,1.0448043814992354,0.8529391528122038
19,2.727684484118352,1.7379269538447237,1.636998209039949,1.3191320675353169
20,2.090703013151318,0.9121591223026827,1.2453195703914715,1.4100297842244325
21,2.119385364698926,1.6345011361574517,1.1801270446862915,0.6538352379613689
22,1.9432882150880244,1.1391433195608005,1.162414028821057,1.061845191164889
23,2.6734814518526213,1.6740209511532405,1.6651133487243444,1.2540153365888314
24,2.188100598715699,1.4525930995636738,1.466374932819025,0.7262933798404059
25,2.383842720587917,1.0771811996595562,1.9830215655912573,0.768122548816268
26,2.2379016936407194,1.6815622265024865,1.2054241039567777,0.8529391528122038
27,2.3087824370433867,0.538519291762143,1.7869435739272796,1.3591563477392876
28,2.4329474175575596,0.49750343928459434,2.1591023783276233,1.0049877533582185
29,2.335403661275712,1.4929439027974227,1.4352491435635837,1.0794853681731866
30,2.905978732630368,1.6624446698762638,1.5458449501809683,1.814208781838518
31,2.1557231306686853,1.822360206325851,0.8936685184675582,0.7262933798404059
32,2.125697316317636,1.1003803535596224,1.116895069198535,1.4353736665063908
33,2.3132916576601406,1.8886109130522362,0.6538575552060251,1.1648765642762327
34,3.002569479462549,1.0538334844272126,1.625235764435425,2.2942247440257466
35,2.363043687238981,1.4589660799689623,0.787644986272369,1.683748443473668
