c,x,y,z
0,2.48222,4.3886,10.0
1,0.3116,1.66166,8.85675
2,5.45167,1.82385,8.18136
3,6.40844,6.91076,12.04522
4,6.58692,0.97338,7.88701
5,7.02671,2.5656,5.04831
6,6.5,3.52484,8.64414
7,0.2407,4.19121,15.29952
8,4.59479,6.09437,12.52364
9,6.99341,0.0876,11.01031
10,1.5,2.38964,9.62676
11,4.05311,2.94689,9.55989
12,2.5,0.82452,10.86902
13,0.73823,3.28732,9.03492
14,3.39399,6.21038,9.78323
15,1.82385,6.67026,5.67091
16,5.21038,0.28806,8.30156
17,5.11805,4.73854,10.27338
18,4.81011,4.10508,10.49853
19,5.02616,1.33161,11.34372
20,7.16889,5.72807,14.53392
21,1.6453,4.6884,6.86863
22,1.21038,5.71038,8.88773
23,6.39805,3.6114,9.33719
24,5.5,5.75654,10.1099
25,3.36063,0.19737,10.07003
26,1.59156,1.23342,10.62495
27,2.90563,1.55013,7.32729
28,2.55208,5.5,10.88562
29,2.84932,3.5,9.76194
30,3.64493,2.0,10.33763
31,6.87512,4.96323,10.55445
32,3.44987,4.72098,14.27578
33,2.98869,1.33834,18.39924
34,2.91539,2.48843,5.11832
35,4.05939,3.6952,14.52191
