c,x,y,z
0,2.0,3.90325,13.45853
1,5.05061,0.82452,4.43318
2,4.15173,2.94061,5.55027
3,6.88062,2.33171,10.9976
4,5.24346,4.43478,0.50433
5,6.21178,5.16884,5.33958
6,0.47635,4.19513,6.94766
7,0.7959,2.88078,1.5
8,3.82498,6.20024,17.29771
9,6.19116,2.83976,10.88947
10,4.78113,2.72717,10.52701
11,4.29749,5.53271,13.85927
12,5.03233,0.55121,11.08898
13,4.47198,4.50788,6.40598
14,2.28638,6.31027,13.14248
15,3.05311,7.48821,7.0
16,2.55418,7.37584,11.59263
17,5.5494,3.92394,12.26613
18,1.39144,1.28134,5.15228
19,4.52063,1.04442,9.11046
20,5.93762,2.06982,18.23882
21,7.19879,4.34804,3.34928
22,2.68745,3.88912,10.6461
23,7.33857,6.22621,0.54262
24,1.88373,6.63706,8.34856
25,2.68213,2.77036,15.4035
26,1.59404,4.47552,3.15228
27,4.40174,6.69942,0.64576
28,1.05311,2.15849,17.80062
29,3.19813,4.51929,18.58301
30,0.93202,0.2369,14.43679
31,0.26596,2.30703,7.65144
32,5.54435,5.18634,15.31725
33,1.75947,4.34455,19.8329
34,2.82377,0.4373,2.55319
35,2.05985,0.97338,20.19703
