c,x,y,z
0,2.59156,4.83797,10.44284
1,0.44125,1.2733,10.22924
2,5.20631,2.26146,7.79755
3,6.3116,0.34623,12.25543
4,6.5,2.08858,8.82319
5,0.47236,2.5,8.0
6,6.1585,3.21462,10.064
7,6.5,5.39374,13.59413
8,4.5,6.39805,11.84345
9,6.01762,0.14014,11.50329
10,1.59156,1.17615,9.33495
11,3.57297,2.21038,9.81513
12,2.28228,6.19055,12.08854
13,1.22258,3.54833,9.56101
14,3.6446,6.5,10.14884
15,0.8415,5.40174,6.80955
16,5.01409,1.15139,7.8562
17,5.88345,4.5,11.0672
18,4.5,3.89399,10.77464
19,5.05311,1.24346,10.93278
20,1.17067,0.30813,15.19905
21,1.36865,3.92639,8.94527
22,0.78962,4.60199,10.80319
23,5.23807,3.36063,10.08054
24,5.45492,6.41647,9.18686
25,3.36063,0.63937,10.4319
26,2.0,0.57379,10.51143
27,1.68497,1.42259,9.01179
28,2.03947,5.73854,10.2609
29,3.03765,3.73854,9.98484
30,3.61509,1.75654,10.49045
31,5.8116,5.45335,10.01206
32,4.03677,5.02243,12.34264
33,0.42191,5.27234,18.07485
34,2.21038,2.89573,7.3138
35,3.37885,5.21038,12.69776
