c,Rg,Rgx,Rgy,Rgz
0,2.8312420134986698,1.5225301967777192,1.0889706774748342,2.1241412388304126
1,2.377789685590381,1.8070102702807196,0.96518955734094,1.2070653629360768
2,2.287559631091614,1.9699001753642242,1.0688407844482732,0.4582594706059003
3,2.075562162523686,1.6942159425822907,0.8874630304412685,0.806225774829855
4,2.5543118513016374,1.7477241684258986,1.3349834996733108,1.2991490755105817
5,2.410972920047009,1.88481647371833,0.8944271909999159,1.2084110565531911
6,2.2790167381789894,1.6500558100864346,1.0214439679199245,1.1949415621276214
7,2.533118042373865,1.2924624666117002,0.6540681928514793,2.0780814681094677
8,1.9708090765977309,1.283713780560137,1.1613182869480703,0.9420759960852414
9,2.111030400444295,0.993796423620049,1.3851950448944006,1.2450111275004734
10,3.339755314824725,0.9576965899490297,0.6984088318456462,3.1223401333134735
11,2.342156065978525,1.7692905190781982,0.8530613954458377,1.2757712773455907
12,1.9180471369859504,1.1439583385770657,1.0596036307978567,1.1169173133674668
13,1.818942490652192,1.4791831613765756,0.7145409872778468,0.7810250552319048
14,2.7247860898793506,1.6283904647227583,1.6316589380137014,1.4527535372526201
15,2.3363949517365423,1.6515806247349838,1.3751441530254203,0.9165158857870387
16,2.0076187705089827,0.583748973789248,1.8006263379446605,0.6689656601052105
17,2.185763030637127,1.6243921743532257,1.0434971373223791,1.0247066967674212
18,2.5843230223406675,0.5918872463569391,2.019713079251605,1.4997179897900805
19,1.9979325746881451,1.4064250077768101,1.2343835274743422,0.7000004125713069
20,1.8855299145333122,1.2296665304463648,0.6580690864187436,1.2688925722849824
21,2.3492576402770307,2.0026609459416744,1.0214439679199243,0.6819184822249654
22,2.6058324340985544,1.8296812592361538,0.4359210296601897,1.8034971638735666
23,2.220115825672165,0.910889836588377,1.5456763270814493,1.3076997655807696
24,2.473450349087283,1.0238604260835558,1.4610201806956673,1.7132094118641774
25,1.835176322100958,0.4331643240157249,1.1801270446862915,1.3369895137958263
26,3.0337483103415153,1.5524230166098414,1.5328656913115386,2.1080641262542272
27,2.0360401763472153,1.338907020670218,1.3436098130037604,0.7399326051067083
28,1.675437323865026,0.7485693534336013,1.0579381874192841,1.0618384721321787
29,2.0709656796287086,1.5615275266225692,1.1929063906694437,0.6538386443917185
30,2.1384030647424725,1.3123132590963182,0.9606880247510113,1.3884091963106553
31,2.7025061506868027,1.7270267462897033,1.1349472058206056,1.74149733048891
32,1.785836548091678,1.3006282237442028,0.9219959748285237,0.8046749794171555
33,1.7170622912695974,1.2625934458882637,0.9455997885469306,0.6782342828256325
34,2.779034860900453,1.0875312131612591,0.7359681868803839,2.4492164964330936
35,1.867360882796895,0.600005250060364,0.4899348120923843,1.6991157248404238
