5.766281,0.000000,0.000000
4.328360,0.590558,0.098426
4.103605,0.611770,0.101962
3.910639,0.557110,0.092852
3.755650,0.600732,0.100122
3.498150,0.610671,0.101779
2.896852,0.635091,0.105849
2.667188,0.657011,0.109502
2.355822,0.466263,0.077711
2.302558,0.336375,0.056062
2.325526,0.357180,0.059530
2.257488,0.391117,0.065186
2.229252,0.413855,0.068976
2.249219,0.332860,0.055477
2.182252,0.363512,0.060585
2.320149,0.373332,0.062222
2.211482,0.388218,0.064703
2.356106,0.298504,0.049751
2.271135,0.418365,0.069727
2.306009,0.399964,0.066661
2.165971,0.420974,0.070162
2.243641,0.406164,0.067694
2.187485,0.315099,0.052517
2.293604,0.318760,0.053127
2.199708,0.290042,0.048340
2.276419,0.321862,0.053644
2.216319,0.399535,0.066589
2.191009,0.350664,0.058444
2.287186,0.425571,0.070928
2.348114,0.372375,0.062062
2.408845,0.380380,0.063397
2.314152,0.314360,0.052393
2.213372,0.341924,0.056987
2.355302,0.325097,0.054183
2.208199,0.341912,0.056985
2.358414,0.436115,0.072686
2.336235,0.452151,0.075359
2.210039,0.377110,0.062852
2.263943,0.419109,0.069851
2.203064,0.347456,0.057909
2.229849,0.372363,0.062061
