c,Rg,Rgx,Rgy,Rgz
0,2.653092590921018,1.5208449251649554,1.7995566036110118,1.2196421770339037
1,2.27786674610259,0.8375067298237073,1.9747802916020811,0.7664869146958739
2,2.5976517678472613,1.7529105650032464,0.6538575552060251,1.8021014276671552
3,2.1119839682630173,0.7485693534336013,0.6783124238874,1.854727058329608
4,2.467510553999719,1.0805019544637573,1.8285479540061294,1.256000095700633
5,2.0530158175961533,1.3182673903271673,0.9641271868379195,1.243987058815324
6,3.038806890837257,1.7499563981996806,2.0029523069958506,1.4697557552532323
7,2.3530946154160484,2.056395820872042,1.0238604260835555,0.5099022699498406
8,3.4925553642283185,0.9001977987642492,0.7463302652981454,3.2909843558424887
9,2.2221890181305457,1.0316746952891689,1.0227481375685805,1.681593768571946
10,4.022612785852002,0.3001186991841729,1.6543576713939463,3.654373145479263
11,1.7053577990849897,1.2541797881085472,0.6984088318456461,0.920599470779774
12,4.504482066886269,0.5894913204619726,0.6984088318456462,4.410791740447513
13,2.500308182064763,0.9893056920891538,1.154325530515547,1.9850309374163417
14,3.0825232446974344,0.65452731799368,1.62631018643431,2.5354799785444966
15,2.587774995976273,1.1976952534346956,1.325510833452522,1.8721983175133985
16,1.9827103732517262,1.0827854975016982,1.052854749003869,1.2846061139898095
17,3.09903695579772,0.6000052500603641,0.9165862842089662,2.898946935854467
18,2.333656948846595,0.5894913204619726,0.9165862842089663,2.063570769709631
19,2.706749613761864,0.8046997773082829,0.9270628295859996,2.412365281212611
20,2.6160110831951764,0.835859398702916,1.7572609006348487,1.7483956017160418
21,1.880207725252718,0.6404174888305285,1.0665025645069965,1.4098293549220773
22,3.249095873223811,0.5722762357463396,1.9901638933766235,2.503671620021284
23,2.1566830673513433,1.0057083697076403,1.0918262066830964,1.5645280638262773
24,2.627206753283799,1.6310635526857926,0.5578729260324433,1.9825803413733327
25,2.6179052113283245,0.8728950063438329,0.671876121394413,2.3748819930472336
26,2.4618225549783235,1.0090023798287098,1.2573462117094083,1.8605281491017542
27,1.820485169755579,0.8128886300717952,0.9965959863455199,1.288477694180229
28,2.907395064899162,0.7819046785894047,0.7667756804307241,2.693255686506575
29,2.9748474940910836,1.108047215645615,1.0157061386542863,2.567156018028511
30,2.7708928322293516,0.9999074281652277,0.9641271868379192,2.397601090757176
31,3.111346060742842,1.2799749694818254,1.759104615877066,2.2243402027567636
32,2.2558896825864516,1.3476265951664799,1.37220288310439,1.1789826409239452
33,1.8663832875912707,0.8128886300717951,1.3640580738736894,0.9807875521232924
34,2.0405714853932464,0.6696607816648665,1.1079370034437876,1.5773274932302424
35,2.4902227542731996,1.3859841096130936,1.6608335861548564,1.2336487396743043
