19.000000,0.000000,0.000000
12.313046,2.240637,0.373440
11.642833,2.291790,0.381965
10.697871,2.186744,0.364457
10.002777,2.260331,0.376722
9.416298,2.535772,0.422629
7.487026,1.994414,0.332402
7.187953,2.958676,0.493113
5.734884,2.286470,0.381078
5.451809,1.817440,0.302907
5.307228,1.705875,0.284313
5.552777,2.608847,0.434808
5.228129,1.744620,0.290770
5.328122,1.679751,0.279959
4.932883,1.638576,0.273096
5.238745,1.953462,0.325577
5.291503,1.860993,0.310165
5.666667,1.874729,0.312455
5.617433,2.210973,0.368495
5.821416,1.862681,0.310447
4.459696,1.682513,0.280419
5.044249,2.006056,0.334343
5.597619,1.546272,0.257712
5.502525,1.853909,0.308985
5.115336,1.719981,0.286663
5.527708,1.545734,0.257622
5.115336,1.908399,0.318066
5.142416,2.142807,0.357134
5.587685,1.995002,0.332500
5.426274,1.453111,0.242185
5.739725,1.892778,0.315463
5.487359,1.679288,0.279881
5.060742,1.601802,0.266967
6.105553,2.246757,0.374460
5.725188,1.899053,0.316509
5.617433,1.831171,0.305195
5.792716,1.861340,0.310223
5.472152,2.344015,0.390669
5.958188,1.769315,0.294886
4.915960,1.827865,0.304644
5.522681,2.091432,0.348572
