c,Rg,Rgx,Rgy,Rgz
0,1.97913289968107,0.9101240733548365,1.1474242162774848,1.33118701676361
1,2.3342354843502826,1.251280706476368,1.3858967437727818,1.4008005231295426
2,2.4849440808798895,1.6079996806280776,1.6671169329414175,0.9000029133841734
3,2.0630549284495556,0.9443388439008531,1.27048191234665,1.32298733784568
4,2.575064888619314,1.9225722841027333,0.8409132992764473,1.4924944944957081
5,2.0597599006680367,0.7669757860584651,1.2704819123466498,1.428367845619608
6,2.311073952949148,0.981229514435843,1.7227329376313674,1.187620596655346
7,2.3348183567035785,1.8978777293598232,1.2245126841319367,0.5916126854623723
8,2.8529149403899168,1.8659731586761905,2.060889504097685,0.6403142041997818
9,2.008946501652048,1.2000261378820045,1.117267427655528,1.1608259171813837
10,2.0460054382381294,1.6045907541800182,1.0730447439412765,0.6782342828256325
11,1.7573612423460352,1.3814153537586007,0.7348489828529398,0.8000044555500926
12,2.117993993287044,0.9569619906767458,1.6500160852549284,0.9206352276553401
13,1.771696384147126,1.2496129911296538,0.7330441558323754,1.0198145496118403
14,2.337242134011793,1.4198695901032599,1.7907178902607748,0.4898985380668125
15,1.6566604719434819,1.1702083883223535,0.7263855419816668,0.920597790351465
16,1.9012109625446618,1.0413603188138096,0.7681844372284563,1.39286197482019
17,2.198138378310155,0.7000257995959863,1.453899660396136,1.4926325695227205
18,1.8913048641876857,1.2001286201486905,0.8301891109861658,1.2031256893608413
19,2.448853544865434,1.359910566213823,1.7888543819998317,0.9734099527434471
20,2.2602589984557078,1.8055881313577578,0.8936566678540478,1.02469507659596
21,2.672437255933243,0.6689576417083519,1.7770387062751334,1.8805717207540906
22,3.3094722055790102,0.7145409872778468,1.4405122300418,2.8925701326156297
23,2.2794604912785834,1.6515452183031503,1.0285406368248171,1.1876205966553466
24,2.26406407276826,0.5,1.9534411304157595,1.0295891780705544
25,2.9900439393426983,1.951107585039841,1.6803107856584152,1.5199005277977897
26,1.8115385363276149,0.8951437035470897,0.6696607816648664,1.4254627515652585
27,1.9916167037359374,0.9476843631188605,1.6817939424614419,0.4898985380668124
28,3.208526596523706,0.9695469313550532,2.0843127290308425,2.238361480212702
29,2.1310470014525724,1.466374932819025,1.1094947680814002,1.0770920287514896
30,2.4292841244695937,0.6984088318456463,1.588006770797908,1.7005531326306746
31,2.06478899604778,1.0523333031411672,1.6457363532473843,0.6689544625009985
32,1.8979608107650692,1.4923614576904616,0.7263217581760854,0.9206352276553401
33,1.7666117541497337,0.5361975233997262,1.3155504813195118,1.0501124877364327
34,2.227927316476011,1.3036605616877421,1.5981639848588758,0.8426156566905221
35,2.1269546969787583,1.3479641553468698,0.6538575552060251,1.509767934617768
