c,x,y,z
0,6.89137,6.44879,15.95034
1,4.732,0.49655,3.40644
2,1.47749,3.95741,5.64404
3,0.81083,3.86177,6.18533
4,0.70063,6.72198,19.35594
5,3.57908,1.45848,3.74732
6,6.7035,6.44879,10.5378
7,0.86346,4.12598,10.20132
8,4.83116,2.03902,8.5
9,2.80932,2.64546,8.91938
10,5.75496,4.8362,7.1956
11,0.05068,2.10046,13.69728
12,7.25,4.26635,11.59981
13,0.07447,0.98732,12.01237
14,6.49303,1.75835,18.29935
15,3.16292,4.03396,1.33111
16,2.78113,2.97964,14.74487
17,7.15809,0.88362,6.55027
18,2.66292,0.17541,5.20084
19,1.39349,0.81083,13.43923
20,5.52027,2.703,14.5
21,5.1884,5.32962,0.41273
22,3.79989,3.5,10.75208
23,3.24346,4.99048,4.35939
24,4.47973,7.47947,18.00806
25,1.64751,4.88059,17.6535
26,1.04032,4.41906,1.23668
27,6.66625,2.56892,3.5
28,5.86284,0.03508,9.34884
29,5.48033,3.44792,19.22034
30,4.64629,6.27148,16.03127
31,2.08804,2.23342,7.94715
32,2.68035,3.73291,12.99764
33,2.71887,1.55646,20.09986
34,1.53643,5.59717,2.10547
35,2.43777,3.47533,18.2151
