c,x,y,z
0,5.39399,5.1585,18.08196
1,2.24844,1.97893,3.35526
2,4.54449,3.45442,14.04396
3,5.59826,1.07806,8.41442
4,6.21679,4.24165,1.32366
5,5.23073,6.52131,6.19987
6,0.07546,0.76517,8.76182
7,5.06378,6.15562,15.39827
8,4.47138,2.53229,5.15394
9,5.77558,7.16143,2.65584
10,1.69337,5.49907,12.94303
11,2.5,0.96688,10.71679
12,3.06235,7.41681,9.04569
13,5.09149,3.13253,11.30534
14,7.28136,2.50807,14.69466
15,2.27193,5.12187,0.52976
16,2.24865,5.72004,2.55003
17,2.47667,2.89573,8.29968
18,6.74719,5.66166,4.14577
19,6.52677,2.27744,12.24912
20,3.17373,0.94255,18.09883
21,4.41968,2.55418,15.55003
22,1.83116,3.15135,16.65072
23,3.60601,5.26298,10.70326
24,2.01335,0.60807,14.4721
25,7.46214,0.98182,2.95281
26,0.95935,2.40242,1.1472
27,3.53796,4.14678,1.16453
28,7.41928,5.08804,7.14718
29,3.84342,1.38491,2.84324
30,4.25005,6.85195,15.37572
31,2.27291,4.10601,6.00705
32,2.32561,0.01122,17.80903
33,6.61635,4.36696,18.14943
34,4.32645,3.12762,18.60648
35,4.75481,3.5,7.25268
