c,x,y,z
0,1.87792,2.26824,14.42729
1,6.55238,3.18015,3.5
2,5.31971,1.71038,8.25882
3,4.79642,2.47333,5.74852
4,0.18939,0.83299,14.71014
5,5.68126,4.56437,7.38777
6,4.95596,1.84582,10.69466
7,3.08858,5.81877,8.11381
8,3.04259,4.32938,5.34784
9,3.13281,1.22442,20.32634
10,4.98148,0.35754,10.71322
11,0.70139,2.55646,13.82563
12,3.3912,1.43295,18.21364
13,3.03754,1.65814,8.60076
14,7.31463,4.60016,13.25268
15,1.58146,3.76927,18.22172
16,7.42913,6.4291,1.44925
17,7.08109,4.82889,4.64474
18,5.01914,2.72968,1.55051
19,0.85642,2.07606,16.89924
20,5.53541,0.12673,15.29963
21,4.87792,6.29204,15.48969
22,1.83405,3.9388,18.95128
23,4.66165,4.79406,11.10466
24,4.1884,3.31539,12.74965
25,6.12892,7.35601,3.98726
26,3.46204,5.82059,3.04016
27,1.23994,1.36286,5.45399
28,3.52027,5.4566,8.65216
29,2.69991,0.82064,3.80151
30,2.5759,1.37503,12.93607
31,4.13281,5.91932,1.12464
32,4.59314,4.09338,18.0024
33,0.29695,3.78354,19.77481
34,1.85342,6.73444,19.16942
35,6.85195,0.15153,7.30534
