c,x,y,z
0,1.70441,2.71887,14.79029
1,2.16816,2.04626,5.03222
2,4.7086,1.3503,15.43242
3,6.74229,1.80382,8.68945
4,1.06238,4.79364,18.06616
5,2.35057,6.36835,8.54975
6,0.48199,4.80323,9.55547
7,2.42394,6.38572,13.70331
8,1.84582,5.86621,3.97933
9,6.07891,1.69499,1.40007
10,4.56105,0.00192,13.15692
11,5.12585,0.83098,10.59221
12,4.76658,4.44106,2.40029
13,4.51967,3.14385,13.04612
14,6.96069,4.83211,15.03559
15,6.41664,1.64464,1.70229
16,0.21395,5.52257,2.24681
17,4.03765,2.13249,8.01812
18,0.72564,6.32174,4.78649
19,1.16738,0.3332,17.14777
20,2.24227,4.52046,20.40259
21,4.34322,5.38653,15.10076
22,4.5,5.72904,17.55601
23,2.61509,1.57092,10.5
24,2.5703,6.63472,12.14943
25,6.21701,6.915,4.89924
26,1.89012,4.557,1.87883
27,3.3116,5.22048,4.5
28,6.85537,1.39553,8.70132
29,2.703,5.73808,7.08777
30,0.36406,4.25279,12.25513
31,2.35518,3.66292,5.04793
32,2.95144,1.53477,17.65809
33,6.20404,4.98409,18.01625
34,5.13253,2.95326,18.32142
35,4.16511,4.44582,9.13687
