c,x,y,z
0,3.51352,4.81684,19.99376
1,4.05061,0.53497,2.40462
2,5.34455,3.41906,9.38407
3,6.28507,5.21038,7.45195
4,0.15936,5.22758,0.4644
5,7.41497,0.67013,5.89543
6,2.16,1.15431,9.16637
7,0.38464,3.36457,10.43925
8,5.17615,6.62193,7.76312
9,4.14385,1.30911,5.93607
10,2.63991,1.90349,10.00245
11,1.76508,5.94052,13.5
12,3.47174,5.33834,12.77509
13,3.66166,6.36147,10.9687
14,3.19675,6.7631,17.53725
15,0.36084,6.07604,0.68004
16,3.68357,2.80297,1.93533
17,7.40271,0.69117,7.25374
18,3.27678,4.9522,5.39733
19,1.31662,3.07306,15.16431
20,2.81103,3.93827,15.39876
21,4.76277,6.85195,18.53613
22,6.22729,0.95962,11.79721
23,7.14526,6.67153,9.87908
24,4.0142,2.99417,16.65216
25,7.35132,1.7391,2.71378
26,0.60195,7.25,2.22841
27,2.03677,3.77742,2.99421
28,6.90887,3.61036,8.56759
29,5.38443,3.04259,0.07085
30,0.23636,6.66625,16.59402
31,2.97712,4.55963,7.39972
32,7.45136,1.71887,17.32149
33,5.0,2.47973,16.8511
34,4.297,3.94689,1.85178
35,4.44354,6.72549,3.90598
