c,x,y,z
0,2.85746,7.23462,12.56617
1,3.53931,4.62173,4.88697
2,6.84876,3.57091,6.84795
3,0.98054,4.45022,9.90781
4,6.18107,0.242,19.42388
5,6.84896,0.79596,5.65216
6,1.09361,2.93888,7.1525
7,7.26357,0.29511,1.73206
8,3.29749,2.15461,19.05448
9,6.52764,2.72193,10.98058
10,4.28228,3.27193,10.26193
11,4.37977,0.20815,13.89635
12,4.16025,1.73854,8.45646
13,2.39007,2.5,7.86365
14,7.08066,7.02745,12.79149
15,1.8906,0.0471,7.24726
16,1.01144,1.78962,14.55051
17,4.98329,3.95858,13.26711
18,5.7638,6.26961,3.85223
19,5.20477,6.9586,10.89924
20,0.27942,4.4897,16.81185
21,6.86962,4.0,3.3894
22,2.37021,3.75233,9.94865
23,1.21083,6.32607,18.58261
24,4.1463,5.94689,8.99696
25,3.44987,4.44817,15.7982
26,3.26937,6.08392,1.54208
27,4.42126,3.87761,0.53401
28,3.81879,0.90065,17.04612
29,0.93789,2.91142,17.5
30,3.61248,5.60199,14.63715
31,5.0478,1.94861,7.75328
32,5.93677,4.67902,15.75088
33,1.31102,3.03043,19.59551
34,5.0,2.07306,1.81038
35,3.49823,4.45442,20.12876
