c,x,y,z
0,7.13842,1.03318,15.55075
1,3.50415,7.2807,3.87275
2,0.84227,3.94224,8.13687
3,1.96235,2.1514,5.54689
4,0.48165,3.43288,20.25961
5,3.70251,3.12585,7.59461
6,2.84582,6.26168,7.79576
7,6.51452,2.16024,4.74377
8,0.24406,2.30813,10.37308
9,4.0,2.85226,13.81584
10,6.59535,5.22671,13.10365
11,4.88491,3.10601,16.40779
12,3.76117,0.87238,18.01961
13,5.60199,6.63983,9.75077
14,3.43623,7.01891,14.44152
15,1.60199,1.58861,20.4273
16,4.42394,4.81595,20.1127
17,5.69862,3.89898,3.5
18,2.39399,3.77853,1.21835
19,6.5794,1.38525,2.15228
20,1.55646,4.6589,17.10076
21,6.41861,4.23569,11.69868
22,3.14385,4.40445,18.3072
23,4.03313,7.44032,10.74118
24,2.86792,4.22614,15.39924
25,5.27193,4.15487,5.34191
26,2.44582,5.29726,12.75093
27,5.10362,6.42517,3.39827
28,2.20011,2.19735,11.29771
29,3.99332,1.6497,8.44949
30,0.17658,3.55646,14.14807
31,3.77097,0.63281,5.58706
32,2.78713,3.72201,2.30055
33,0.50858,5.72978,0.14018
34,6.55521,5.74866,17.3164
35,1.10303,4.79406,6.665
