c,x,y,z
0,3.5,3.67834,18.4022
1,0.5524,3.76926,19.19173
2,1.88217,1.21787,5.94753
3,2.12886,4.61214,4.36112
4,0.64863,2.17921,3.14588
5,3.18663,4.80738,2.30058
6,4.55488,6.68979,13.0
7,6.07666,3.14292,11.5043
8,5.08588,1.05361,17.28048
9,6.34493,2.23074,16.2498
10,3.55551,1.35151,10.5537
11,3.77037,6.53119,9.29861
12,0.31721,3.56074,5.05475
13,1.02099,3.45122,9.70139
14,2.28778,5.04906,9.76821
15,0.758,4.94639,14.41047
16,5.85517,6.66314,12.09369
17,4.7408,3.28799,5.72494
18,2.33641,5.41272,0.10825
19,5.36691,4.64107,18.30761
20,6.05085,2.19145,1.5
21,3.81072,2.86886,12.85665
22,5.73675,2.95285,7.54583
23,3.09881,3.33641,15.63176
24,5.23239,6.5,19.38884
25,6.78799,1.52595,10.75332
26,1.07666,0.20755,0.80009
27,2.51617,6.95094,18.29861
28,3.29019,6.10697,15.09671
29,1.85947,0.987,16.70139
30,1.64129,2.06851,9.02332
31,3.87022,0.58976,3.87458
32,4.9546,5.96045,7.93172
33,5.1654,5.74669,5.30462
34,5.4652,3.67559,0.84272
35,1.01757,0.90866,13.99752
